KO_ID	KO_function	SRS020862	SRS022143	SRS022149	SRS022281	SRS022530	SRS022536	SRS022719	SRS022725	SRS022883	SRS023352	SRS023358	SRS042307	SRS043461	SRS043494	SRS043663	SRS043942	SRS044366	SRS045313	SRS045588	SRS045602	SRS046595	SRS047126	SRS047824	SRS048744	SRS049211	SRS050244	SRS050709	SRS051228	SRS051941	SRS052227	SRS052570	SRS052604	SRS052876	SRS053895	SRS054196	SRS054687	SRS055401	SRS055426	SRS056090	SRS056113	SRS056327	SRS056951	SRS057244	SRS057619	SRS057791	SRS058053	SRS058693	SRS063485
K05685	macrolide transport system ATP-binding/permease protein [EC:7.6.2.-]	63.870599999999996	10.0	38.1625	302.1193	185.3263	272.1064	2389.2755	156.0308	415.43580000000003	121.7339	34.3224	316.7028	314.6716	310.158	1084.0322999999999	183.65	30.5263	100.5358	94.7961	768.3095	1042.44	261.87010000000004	487.2895	232.454	0.0	475.4212	33.5972	114.627	117.6678	94.2085	757.4207	89.0452	220.56779999999998	450.9711	123.0897	955.0759	59.4073	27.8602	214.9769	184.6161	29.2402	44.8936	360.9058	18.2208	227.9943	229.3253	432.4479	1786.0203999999999
K05710	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component	0.0	0.0	8.0	273.3061	0.0	52.1767	0.0	19.7844	123.0	0.0	6.3364	6.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	12.4761	8.0394	0.0	0.0	7.6606	8.5818	17.0	8.0	0.0	16.7303	0.0	7.5727	0.0	0.0	0.0	0.0	98.885	0.0	87.1137	0.0	103.4424
K05770	translocator protein	0.0	0.0	0.0	0.0	0.0	8.5556	0.0	53.8715	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.14410000000001	0.0	0.0	0.0	7.3409	0.0	0.0	0.0	15.971	0.0	0.0	0.0	2.6879	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.8203
K05772	tungstate transport system substrate-binding protein	0.0	0.0	0.0	46.598600000000005	30.1306	28.2183	5.2527	71.0256	137.0652	188.9167	17.4847	0.0	0.0	45.851	6.6752	13.4103	0.0	0.0	0.0	12.2186	21.5934	0.0	71.5238	0.0	0.0	32.4274	0.0	0.0	49.9861	7.6919	7.8295	0.0	79.8087	0.0	0.0	95.9206	11.2906	0.0	0.0	6.1281	32.2063	0.0	8.6362	0.0	201.1233	29.1697	16.8657	143.8734
K05773	tungstate transport system permease protein	0.0	86.899	0.0	109.85560000000001	16.6333	57.9301	0.0	88.4911	141.3195	144.4141	8.1299	0.0	26.2583	50.4517	4.2684	33.3267	0.0	0.0	0.0	10.2107	8.1789	0.0	38.6912	107.6508	0.0	98.0534	0.0	0.0	28.640700000000002	0.0	5.0	0.0	77.55409999999999	0.0	0.0	71.8182	0.0	12.0677	0.0	38.2278	36.5628	0.0	4.934	0.0	490.5332	15.8485	18.6249	141.4152
K05775	maltose operon periplasmic protein	0.0	0.0	0.0	0.0	0.0	3.6025	0.0	26.666999999999998	9.8292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	5.1044	0.0	0.0	0.0	0.0	0.0	0.0	4.3897	0.0	69.55709999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05776	molybdate transport system ATP-binding protein	40.2331	0.0	47.0317	96.9127	337.8769	171.0514	582.5278	189.4044	170.2321	41.8579	53.5871	176.1973	101.0484	261.0	999.3447	97.1667	25.0	139.2685	4.3955	0.0	439.7454	165.6773	25.6756	225.64459999999997	216.3435	294.3704	8.5776	55.2252	83.9903	0.0	106.7902	78.804	48.443799999999996	51.6046	25.9077	173.0711	66.1195	26.2225	79.0	31.0	10.4575	23.8008	111.8952	0.0	244.6204	225.9065	120.4969	244.5949
K05785	transcriptional antiterminator RfaH	0.0	29.4713	0.0	40.8755	0.0	8.3563	0.0	0.0	52.9119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.3678	0.0	0.0	0.0	0.0	0.0	14.5019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4828
K05786	chloramphenicol-sensitive protein RarD	637.6668	1033.064	285.9154	1214.5223	1101.5639	1030.6616999999999	1932.3743	1208.3199	1669.4198999999999	1068.7067	411.4416	500.7943	779.1709	1422.2975	1590.1598	372.7593	216.4963	230.9392	236.0351	2082.7146000000002	2354.859	917.2607	1329.8163	1399.2503	0.0	1145.9125000000001	34.2268	525.4763	1041.687	737.7661	1617.4566	321.1314	724.3331	778.1532	806.2663	2019.3388	681.8738999999999	811.2443	587.3864	730.0210000000001	713.8032000000001	283.1547	1594.9198000000001	724.3234	1951.1119	636.8956000000001	1555.4297	3191.8067
K05787	DNA-binding protein HU-alpha	49.3877	83.4322	50.6442	80.0	182.1355	323.7503	612.8719	281.2367	113.4616	174.0769	110.7435	153.5824	117.9707	223.0	1108.3187	89.5934	21.8608	91.022	15.333300000000001	470.2051	448.9707	86.5458	29.0	295.6557	0.0	287.60810000000004	5.6081	105.5056	110.5505	244.60809999999998	195.2417	115.3997	31.695899999999998	58.0	44.6154	191.3187	77.7404	158.5201	96.0	70.9103	10.1355	32.0	469.76559999999995	21.9332	228.0476	261.2015	553.2234	344.6923
K05788	integration host factor subunit beta	80.29990000000001	84.4459	61.9654	302.8585	596.1027	414.9005	1147.2811	391.4049	599.5657	143.73950000000002	51.7299	234.71130000000002	298.17539999999997	243.0	1042.2	231.2605	41.5625	128.2842	103.1616	699.0070000000001	842.2151	296.1228	240.1193	325.3825	0.0	281.7404	29.8984	94.7948	246.1341	321.5018	711.9754	120.91980000000001	235.35969999999998	470.1678	165.3379	956.4986	112.8497	216.25639999999999	205.98489999999998	145.162	54.014	66.1512	582.8365	55.138400000000004	197.0	315.8291	645.2615	2230.4314
K05789	chain length determinant protein (polysaccharide antigen chain regulator)	14.8984	10.4147	0.0	0.0	30.8245	0.0	422.6815	75.1958	4.6063	10.4486	16.1129	15.8631	40.3708	0.0	915.1382000000001	75.0035	0.0	0.0	0.0	110.2093	605.6041	96.9169	19.0697	28.7017	0.0	0.0	9.2825	58.9982	6.6559	76.0185	0.0	44.3871	0.0	0.0	3.9423	80.382	0.0	52.0265	0.0	34.8129	13.3768	0.0	28.1052	0.0	0.0	5.9947	12.7928	0.0
K05791	tellurium resistance protein TerZ	305.39	53.0593	35.641000000000005	220.8987	48.8593	85.1423	17.0148	153.63979999999998	128.5978	53.163	0.0	85.7097	7.0	28.0	43.2119	11.0151	0.0	0.0	34.1084	63.8163	0.0	121.2266	26.477	46.1839	28.0	68.4414	0.0	52.8439	117.8061	163.437	90.5116	28.3727	18.8505	12.6121	5.1697	0.0	192.44830000000002	11.418199999999999	188.2742	44.5693	23.0	10.6735	55.0504	68.5479	85.1965	37.2193	21.0	275.0272
K05792	tellurite resistance protein TerA	0.0	110.3206	5.3172	46.7413	0.0	110.94300000000001	0.0	48.282	67.47370000000001	93.5969	0.0	0.0	50.3642	24.1145	16.5972	0.0	0.0	0.0	20.7653	0.0	1082.6127	0.0	489.10040000000004	0.0	3.7507	119.96379999999999	0.0	0.0	0.0	0.0	0.0	47.5262	19.652900000000002	0.0	0.0	0.0	0.0	3.4686	0.0	0.0	26.0718	0.0	4.7129	0.0	39.3447	7.3472	461.27869999999996	35.8391
K05794	tellurite resistance protein TerC	328.2831	708.7972	146.0652	1268.4796	392.3031	849.9421	479.0431	893.0498	1721.5685	425.16110000000003	247.2213	116.08200000000001	573.2196	811.9798999999999	233.70250000000001	311.9894	223.6547	6.2681	161.4865	433.56370000000004	2029.9636	541.1605	1682.32	560.3518	0.0	1092.8582	12.0	398.041	786.9808	225.4582	883.5387	426.962	958.6481	480.0253	608.1146	1503.5564	290.3618	277.7768	210.8629	592.9729	659.6247	80.1772	622.4589	733.6452	947.8704	505.93940000000003	1546.9033	2015.2243
K05795	tellurium resistance protein TerD	327.249	471.2437	34.8067	447.0306	117.16629999999999	397.2151	22.781100000000002	383.1355	488.4162	340.7508	0.0	93.7047	89.4229	83.74680000000001	112.2762	5.1054	11.3696	21.2124	33.5165	66.8774	1095.247	157.3435	753.2943	106.30969999999999	26.8574	440.7362	0.0	59.67359999999999	211.9846	163.0	130.2456	54.0773	81.9437	242.84300000000002	247.01209999999998	97.6582	226.54659999999998	38.7816	237.3638	172.5791	188.2052	25.026899999999998	95.2946	249.601	213.6571	214.2619	512.894	545.1989
K05799	GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex	453.5445	1653.7569	192.69039999999998	1281.413	904.7102	1146.3801	1391.6616	754.2545	1708.4984	1331.1583	213.4332	335.2188	993.8314	1671.3463	989.3968	764.6323	94.4214	154.5085	204.55870000000002	2093.4986	1811.4254	555.2996	1847.9485	1297.6007	221.3592	2320.948	25.560200000000002	443.4766	799.6185	704.9536	841.3332	370.5769	855.8206	615.3595	994.3484	2240.4919999999997	289.4895	694.6901	404.1377	551.8988	899.1812	134.7727	1052.8872	512.5381	2881.358	673.4861000000001	1688.0974	1756.5508
K05801	DnaJ like chaperone protein	108.5802	387.97360000000003	161.6378	482.8812	697.7925	525.1749	396.4755	676.2407000000001	692.5460999999999	968.4975000000001	76.78269999999999	232.0993	310.0993	387.6121	1249.0524	199.2531	26.0	78.7122	20.0561	586.4879	728.4501	254.8666	541.3726	510.5775	112.48660000000001	808.3552	14.8478	181.4983	383.588	603.6435	159.0285	175.4397	609.5376	102.0603	59.3732	528.7105	188.1686	181.1146	182.55	201.9225	309.267	62.1884	195.2574	51.292699999999996	636.9741	431.3876	932.2996999999999	979.7968
K05802	potassium-dependent mechanosensitive channel	67.525	0.0	48.6413	52.0	0.0	0.0	0.0	185.6081	122.0858	186.0195	46.141400000000004	0.0	0.0	252.7271	692.1827	144.1026	27.1405	67.0553	0.0	165.9087	436.9205	26.0	15.2232	192.5614	0.0	0.0	0.0	63.4432	88.3369	0.0	257.0407	77.3471	22.6706	93.9619	16.3444	89.2648	75.6499	0.0	83.0	54.6781	0.0	16.754	0.0	0.0	216.7773	170.1016	0.0	235.6123
K05803	lipoprotein NlpI	55.7691	80.7711	46.667	75.6032	338.29260000000005	180.4437	544.9588	265.3765	105.8779	153.241	59.8669	166.12980000000002	86.0232	253.0	291.8953	217.9227	45.1772	101.7381	0.0	394.2197	491.9374	64.10990000000001	34.7895	179.6624	0.0	199.7915	8.3142	126.33789999999999	105.63419999999999	153.2251	169.4209	62.3726	24.2524	85.5891	32.5894	153.982	80.33789999999999	145.6757	120.2195	54.3503	21.5336	19.2484	331.1641	15.4995	269.0	241.6153	262.2739	311.8713
K05805	CreA protein	10.3557	38.7267	11.4647	207.1829	222.0	146.9377	581.6931999999999	220.16950000000003	442.9477	9.4542	19.503999999999998	56.0787	108.0	10.2015	0.0	6.7326	19.0	0.0	95.1769	214.0	599.2875	215.9142	264.9451	113.0	0.0	337.5476	12.1648	14.657599999999999	132.3484	48.0	478.6447	36.5032	268.9554	447.3592	120.2951	883.5934	55.459	33.9597	133.0375	84.0456	0.0	17.3331	215.5092	54.5199	0.0	47.8024	364.0	1790.4001
K05807	outer membrane protein assembly factor BamD	115.4441	854.246	157.6	958.3169	613.9131	807.2958	1448.2951	1278.3643	1761.8906	877.6717	122.9224	224.98649999999998	509.4287	432.95680000000004	2218.8565	271.3798	37.0	99.3614	89.0651	1134.9239	930.8874	453.5136	884.1954000000001	586.2478	244.2207	1136.2012	19.0	253.31529999999998	557.8818	802.0681	637.9508	385.9594	1097.0614	599.3974	203.3046	1029.2495	298.1481	333.4859	346.8311	411.1517	314.5901	97.9723	813.1345000000001	163.3439	608.5741	543.5477999999999	1148.5206	4024.4298
K05808	ribosome hibernation promoting factor	652.3039	2130.9017	236.1101	1492.9764	1034.5474	1265.53	1711.6217	1443.1496	1637.4892	1938.0136	471.5078	256.6535	1058.8089	1298.3974	2050.6549	690.1994	330.9719	193.2518	173.5888	1626.9093	2099.1440000000002	871.4108	2905.4434	1192.3091	85.86250000000001	2266.4037	36.075199999999995	426.5315	1507.1096	510.0365	791.3421000000001	338.48429999999996	765.3508	885.8613	957.9132	2145.5683	509.063	808.7442	701.3028	961.708	1225.7443	257.2853	1110.0758	1045.2361	2575.1215	789.1844	1961.9799	3061.764
K05809	ribosome-associated inhibitor A	78.4105	11.7994	50.3611	81.3117	304.2281	118.8611	742.3303	187.747	110.9906	201.52179999999998	67.4197	161.9259	297.7099	291.7715	513.0586	227.0421	54.9321	26.7068	0.0	351.7264	726.7230999999999	111.8351	9.5926	253.2673	0.0	201.6327	11.3117	93.4105	114.7593	87.7011	113.8951	27.2562	41.7901	72.95679999999999	30.679000000000002	0.0	86.8333	0.0	129.9197	72.4012	69.43599999999999	21.0	322.76750000000004	11.5679	270.0	297.1635	107.701	295.0617
K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	799.1727	2659.1122	337.9278	1668.4758	1145.0987	1591.0027	2217.1855	1493.2761	2706.8294	2380.6271	405.178	312.6237	1079.4999	1210.2795	2759.8597	460.0408	194.439	117.9811	234.59599999999998	1719.3092	1267.6609	731.4272	2765.9602999999997	1328.5482	326.9666	3010.9774	26.6985	460.2616	1270.6957	920.793	890.3062	459.8811	1025.1936	927.3906999999999	816.3037	1938.7727	592.3304	800.4499	430.71500000000003	799.1033	1078.8226	259.5091	824.4091	738.3227	2463.1844	993.3081	1987.0854	3822.0525
K05811	putative lipoprotein	0.0	19.4362	0.0	9.5728	2.5474	0.0	0.0	0.0	0.0	22.1961	0.0	0.0	0.0	62.0	0.0	0.0	0.0	8.5719	0.0	0.0	0.0	0.0	0.0	13.3611	60.4606	59.0208	0.0	0.0	0.0	86.1322	0.0	0.0	0.0	0.0	0.0	9.3298	0.0	74.7724	0.0	0.0	0.0	0.0	36.2967	0.0	0.0	0.0	0.0	0.0
K05812	tRNA-uridine aminocarboxypropyltransferase [EC:2.5.1.25]	0.0	0.0	5.608	63.97	0.0	0.0	0.0	0.0	41.0969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2974	0.0	0.0
K05813	sn-glycerol 3-phosphate transport system substrate-binding protein	0.0	22.0876	5.8864	82.7574	33.4923	16.5538	4.4916	34.2457	37.7923	0.0	0.0	0.0	5.5661	0.0	0.0	0.0	0.0	0.0	5.9833	0.0	0.0	0.0	0.0	3.8223	0.0	18.7696	0.0	0.0	0.0	0.0	0.0	7.1148	23.4795	0.0	0.0	0.0	0.0	8.9939	0.0	0.0	0.0	0.0	9.0031	0.0	4.9512	16.4048	11.2273	482.9454
K05814	sn-glycerol 3-phosphate transport system permease protein	0.0	0.0	0.0	50.409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.7525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	427.0497
K05815	sn-glycerol 3-phosphate transport system permease protein	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7449	0.0	0.0	6.3333	0.0	0.0	0.0	0.0	6.302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.7704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	424.0548
K05820	MFS transporter, PPP family, 3-phenylpropionic acid transporter	87.048	218.1273	72.58109999999999	179.0661	271.8241	234.2894	350.5393	333.1147	182.5476	239.59550000000002	66.92269999999999	177.0905	206.73960000000002	285.0601	720.1084999999999	97.4806	72.21090000000001	68.1783	0.0	207.3538	615.6856	157.8029	186.2147	26.942700000000002	0.0	240.5446	13.8458	88.8022	112.3538	165.60000000000002	321.86389999999994	35.528	42.2414	51.5986	45.6391	366.96479999999997	67.3752	127.3501	123.7723	65.1499	21.286	24.0531	69.5947	42.015100000000004	385.56680000000006	249.1909	544.7063	261.1563
K05822	tetrahydrodipicolinate N-acetyltransferase [EC:2.3.1.89]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2322	32.0157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.4872	0.0	0.0	67.1467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.4601	0.0	12.2621	0.0	0.0	35.3091	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05823	N-acetyldiaminopimelate deacetylase [EC:3.5.1.47]	226.81150000000002	115.27629999999999	11.7905	63.927099999999996	262.0416	77.6063	114.7132	26.131	46.8414	385.1156	41.2325	120.07079999999999	179.0926	527.9904	757.6067	370.3941	51.2972	35.1863	9.6878	458.5472	583.0457	171.4678	250.1841	115.8675	0.0	207.8049	0.0	101.0271	55.0193	107.1234	10.373	37.0079	180.51239999999999	32.0	40.4355	515.3351	134.21179999999998	287.77189999999996	243.1163	150.5393	249.8501	19.3572	112.9471	41.6421	328.5847	54.694500000000005	676.8683	139.79770000000002
K05825	2-aminoadipate transaminase [EC:2.6.1.-]	256.0235	454.9655	145.9136	705.5815	206.47639999999998	327.1374	138.3409	104.2477	796.2959	288.3928	165.45780000000002	48.1485	365.6338	387.7778	333.8125	69.2546	128.8657	44.9238	56.4519	79.7907	0.0	207.8598	1142.8512	160.8528	12.229	745.0268	0.0	20.340899999999998	470.6624	154.7775	186.0546	28.1147	147.799	110.624	209.5471	530.6985	129.3166	159.1196	88.9844	175.6892	716.6256	21.0	265.9487	158.1927	421.8897	453.7967	485.13430000000005	1203.5863
K05826	alpha-aminoadipate/glutamate carrier protein LysW	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05828	[amino group carrier protein]-L-2-aminoadipate/L-glutamate 6-kinase [EC:2.7.2.17 2.7.2.19]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05829	[amino group carrier protein]-6-phospho-L-2-aminoadipate/5-phospho-L-glutamate reductase [EC:1.2.1.103 1.2.1.106]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.6769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05831	[amino group carrier protein]-lysine/ornithine hydrolase [EC:3.5.1.130 3.5.1.132]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05832	putative tryptophan/tyrosine transport system permease protein	277.5439	1702.6338	111.5515	419.1235	882.5069000000001	547.2838	618.3295	788.6702	986.7747	1715.9501	216.15449999999998	101.8139	662.2935	1205.5465	1916.3977	436.1248	60.527	72.1538	48.9283	1329.3168	978.0725	316.7237	1455.6992	442.8249	185.1368	1367.7746	0.0	204.9403	314.9785	299.9042	112.252	137.3817	414.37469999999996	225.84369999999998	195.3216	1534.2721999999999	121.4802	566.1873	329.7853	417.68670000000003	636.7319	80.9846	323.5379	89.8946	1745.5051	152.44910000000002	1234.5968	1913.4823
K05833	putative tryptophan/tyrosine transport system ATP-binding protein	154.927	1809.6013	116.35470000000001	479.0467	880.7156	635.2484	735.4739000000001	827.0172	1070.5074	1884.7502	286.1764	81.5858	708.4631	1241.9314	1836.6118	492.54310000000004	41.651	125.3338	48.8231	1596.3636000000001	1335.8611	309.6526	1508.9871	568.2916	218.6326	1816.4738	0.0	188.1215	431.4322	425.4428	140.1665	166.2748	476.4544	353.9836	203.95749999999998	1179.243	131.9458	804.3544	302.1588	434.3011	1191.5139	89.191	403.6076	245.631	1865.2643	356.6511	1287.9822	1958.8543
K05834	homoserine/homoserine lactone efflux protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.1962	15.9922	0.0	0.0	5.934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.4918	25.3239	0.0	0.0	0.0	0.0	0.0	9.9286	0.0	0.0	0.0	0.0	0.0	0.0	7.5678	0.0	0.0	0.0	0.0	0.0	0.0
K05835	threonine efflux protein	79.17660000000001	7.25	98.9362	504.3409	323.0141	253.81599999999997	493.6651	468.6935	695.0268	212.7905	117.4504	5.9131	171.5865	457.0	1885.6063000000001	223.31470000000002	80.3254	76.4099	151.7662	743.0307	869.3263	208.3854	12.2313	252.0702	0.0	34.7751	5.7033	93.70660000000001	514.5544	102.524	90.48310000000001	171.9835	302.2417	475.3288	243.3892	180.8708	127.6044	145.0306	189.0798	298.4443	6.875	83.57050000000001	151.18540000000002	124.0	262.9362	240.99080000000004	103.3381	1172.109
K05836	GntR family transcriptional regulator, histidine utilization repressor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.6037
K05837	rod shape determining protein RodA	179.0901	1872.8058	257.6759	1049.5801999999999	1037.5603	1025.2977	1872.1753	1584.8839	1914.4986	1402.5042	295.2318	272.7432	563.0232	939.7827	1752.0554	373.4136	90.38380000000001	161.5633	78.217	1740.9795	1589.6661000000001	533.1032	1667.2652	1025.2295	270.0953	1898.0203000000001	7.7921	321.1511	655.3068	727.3415	920.7202000000001	378.0629	828.7983	530.0947	246.8416	1670.1333	235.1043	440.1892	470.896	467.6681	616.6613	187.0596	979.9043	135.07229999999998	1356.5075	562.0453	1286.8409	3041.0139
K05838	putative thioredoxin	467.0621	300.3804	158.9415	1053.8027	236.543	674.0041	770.2097	267.4349	1230.9826	245.0506	69.2091	281.03549999999996	383.4342	679.1792	636.7514	329.6053	91.41250000000001	73.7809	102.76469999999999	138.1876	654.4924000000001	409.3091	638.2747	488.05150000000003	0.0	465.7693	11.1469	367.7536	641.3879000000001	275.3987	358.2373	62.2182	56.4546	339.188	522.616	777.3783999999999	379.9949	148.9706	321.2354	547.0621	291.6422	61.5443	335.7254	502.1244	892.4743	333.1861	859.0938	2181.3428
K05841	sterol 3beta-glucosyltransferase [EC:2.4.1.173]	10.104	0.0	24.2414	171.8623	0.0	113.7282	0.0	0.0	7.3413	0.0	10.5091	0.0	0.0	0.0	0.0	0.0	31.7166	0.0	33.731300000000005	0.0	0.0	29.6588	26.0	6.0	0.0	11.0343	0.0	45.7494	53.701100000000004	0.0	0.0	0.0	0.0	0.0	56.8975	0.0	28.1253	0.0	0.0	108.9393	0.0	25.7835	0.0	94.8329	0.0	0.0	0.0	131.8544
K05844	ribosomal protein S6--L-glutamate ligase [EC:6.3.2.-]	119.15180000000001	642.3185	55.6115	92.7292	21.247300000000003	175.3937	631.4926	160.9009	220.4233	354.0619	67.53970000000001	163.6441	89.1822	307.4608	971.2773	196.861	17.4078	148.21	0.0	296.4827	468.2426	135.7044	560.0234	320.8403	0.0	650.8344	9.7444	72.60130000000001	111.64110000000001	71.0719	164.488	85.4167	104.4761	47.5556	18.3523	164.9933	251.34640000000002	207.2647	68.2578	57.0	60.7307	31.5733	303.1189	0.0	323.7771	201.879	153.2994	546.7556
K05845	osmoprotectant transport system substrate-binding protein	1334.008	1218.8464000000001	371.73490000000004	1906.7766	837.9225	1991.4928	680.4664	1489.0772	2246.138	1561.8633	650.0886	244.8666	698.2695	1405.2972	1457.2408	701.8380999999999	193.2561	56.5732	305.8078	1954.978	1855.8099	945.6095	2070.1832	921.7421	0.0	1536.1138	29.987000000000002	673.0581	1558.9653	527.8837	288.65020000000004	745.6279	1311.4419	770.3347	844.4578	1718.6326	577.4386	458.1222	785.5834	1307.0718	1048.2867999999999	296.2007	588.2361	1130.4841999999999	2340.4162	980.1364	1498.833	2716.9053
K05846	osmoprotectant transport system permease protein	1418.0067999999999	389.732	236.84199999999998	1415.9599	84.3879	1434.2038	189.0083	511.9154	1673.9849000000002	130.3226	123.2935	177.5855	238.5493	529.0405	186.6541	466.3571	107.4875	0.0	186.20049999999998	189.76170000000002	301.62609999999995	574.4655	452.10069999999996	521.6554	3.2241	316.8153	10.2417	400.2623	1042.5792000000001	165.051	157.8997	365.4205	596.2164	328.48789999999997	576.0395	265.7488	254.3153	297.3859	213.98520000000002	655.2433	400.37760000000003	115.6089	176.8316	1143.4063	378.6713	572.9095	431.6598	861.2247
K05847	osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]	1009.2191	812.86	291.1285	1567.1924	553.4212	1609.5286	402.2942	886.3144	2001.7365	632.0713000000001	284.8287	165.9068	523.8856	821.6574	1185.654	415.4387	136.888	21.0401	273.8356	632.4926	1225.9718	806.7641000000001	1271.795	640.022	11.3261	1153.3338	20.8219	552.2176	1301.3825	278.376	224.3673	547.4886	1189.9444	915.1308	818.4832	836.408	218.1316	437.9821	406.1772	1146.2687	544.3393	136.1235	375.7346	1262.4076	1085.0813	663.3583	1504.5969	2212.994
K05851	adenylate cyclase, class 1 [EC:4.6.1.1]	60.9708	0.0	51.2814	49.6894	151.4189	70.5624	22.7442	303.12559999999996	102.3197	191.72840000000002	68.6429	171.744	111.7464	262.8954	1098.6127	0.0	16.592	92.9828	0.0	497.7254	508.7106	154.1826	21.1936	282.25239999999997	0.0	71.2128	0.0	80.5755	83.7444	50.3288	212.7549	113.4695	38.9581	51.2307	25.041600000000003	165.8281	64.5358	189.90810000000002	104.9469	69.8253	0.0	20.2994	335.2001	0.0	279.7162	238.70170000000002	113.6427	248.4632
K05873	adenylate cyclase, class 2 [EC:4.6.1.1]	19.3477	1329.2395999999999	128.9659	230.6207	88.04220000000001	344.7	22.0	253.26479999999998	627.763	377.616	0.0	10.7348	8.4778	40.4881	35.5171	13.7523	0.0	0.0	0.0	41.2317	0.0	7.862	1500.6818	21.4633	0.0	1051.0446	0.0	0.0	214.564	10.735199999999999	52.5138	29.4102	91.6576	0.0	0.0	158.128	22.0578	58.8892	0.0	0.0	138.1747	11.331500000000002	111.1963	0.0	53.7054	51.8103	0.0	1159.5987
