KO_ID	KO_function	SRS062418	SRS062714	SRS063373	SRS063823	SRS064197	SRS064466	SRS064937	SRS065299	SRS075765	SRS075771	SRS075870	SRS075876	SRS075987	SRS075993	SRS076764	SRS076770	SRS076868	SRS076874	SRS077239	SRS077245	SRS077384	SRS077390	SRS077441	SRS077447	SRS077633	SRS077639	SRS097912	SRS097918	SRS097966	SRS097972	SRS098045	SRS098057	SRS1054712	SRS1054853	SRS1054881	SRS893260	SRS893280	SRS893283	SRS893291	SRS893318
K05807	outer membrane protein assembly factor BamD	179.954	549.3076	756.7045	0.0	301.4041	16.534	365.7655	803.4469	388.8025	550.7098	671.3833	912.3656000000001	767.6185	148.3544	675.5595	435.38370000000003	531.9489	244.9727	901.05	923.367	498.381	300.1974	1299.9731000000002	619.6996	439.18760000000003	488.5747	772.8043	799.1555999999999	823.0593	1224.4247	255.3613	691.9673	532.1043999999999	413.20259999999996	730.4347	226.6238	41.862700000000004	337.7556	338.1036	320.2958
K05808	ribosome hibernation promoting factor	129.8939	868.9231	1338.892	36.0479	35.085300000000004	103.9838	889.1986	751.781	1052.6377	1174.6219	1297.3991	1040.5207	1610.6323	404.39390000000003	2244.3142000000003	1404.5464	1350.5295	604.2793	1410.4506000000001	1346.7276	1316.1588	759.5886	1282.8942	1156.4773	1661.2899	1516.0902	1476.9455	1172.4691	1450.2514	1446.9063	1250.7288	846.572	864.2983	583.7698	1129.5573	1241.4845	746.3587	387.336	1238.7293	582.6792
K05809	ribosome-associated inhibitor A	98.9784	54.1827	244.0215	0.0	202.8148	0.0	50.268499999999996	103.6234	13.1327	93.0	44.7593	352.9414	206.3025	36.0	262.2716	25.203699999999998	21.537	59.1851	41.8081	200.5463	19.0216	7.7895	195.3951	100.6327	0.0	57.9475	34.0802	100.8734	42.1667	173.3304	7.037	80.96600000000001	58.3735	219.6265	232.1204	35.0	12.0	57.092600000000004	0.0	70.6944
K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	179.812	1061.0747	1273.8551	14.0964	321.7361	63.8152	850.4817	1128.248	1743.5749	1358.4853	2280.8226	1337.2372	1988.4762	461.252	2237.0244	1340.0166	1738.2706	760.7227	1829.4107999999999	1524.0581	1546.6580999999999	963.8688999999999	1384.6986	1132.3283000000001	1977.8923	1198.2403	1930.8252	1073.3228	2015.5183	1551.6867	1595.9075	712.1373	1011.8009999999999	712.7796	988.2303	1539.8124	693.3518	427.4442	1096.2751	642.5507
K05811	putative lipoprotein	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	40.4996	0.0	0.0	0.0	133.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	79.8699	0.0	0.0	8.9579	0.0	0.0	0.0	0.0
K05812	tRNA-uridine aminocarboxypropyltransferase [EC:2.5.1.25]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05813	sn-glycerol 3-phosphate transport system substrate-binding protein	0.0	3.7059	9.0323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.437	8.5223	0.0	0.0	10.275	0.0	0.0	0.0	0.0	52.8106	0.0	0.0	0.0	18.8076	0.0	0.0	6.3166	0.0	14.4447	34.2235	10.4279	13.4608	5.4293	0.0	5.5941	7.1443	0.0	0.0	0.0	11.3076
K05814	sn-glycerol 3-phosphate transport system permease protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05815	sn-glycerol 3-phosphate transport system permease protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	17.0	4.9904	0.0	8.9759	0.0	0.0	0.0	9.0277	0.0	0.0	0.0	0.0	7.284	0.0	0.0	0.0	18.2809
K05820	MFS transporter, PPP family, 3-phenylpropionic acid transporter	135.0	33.3163	189.05089999999998	0.0	171.743	0.0	37.1173	83.0463	67.02449999999999	110.5131	61.054899999999996	26.2927	230.23149999999998	17.0	323.1888	18.0	59.649100000000004	63.8119	114.2852	161.0301	30.7992	75.2769	465.3971	152.1921	30.481	47.8234	63.3585	84.2255	38.399100000000004	38.7474	37.0203	100.60210000000001	45.4815	179.01	282.06780000000003	44.547399999999996	20.766199999999998	71.3738	32.0642	78.2159
K05822	tetrahydrodipicolinate N-acetyltransferase [EC:2.3.1.89]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.5698	0.0	48.1168	0.0	41.8405	0.0	33.4729	0.0	24.0	0.0	32.4088	0.0	0.0	0.0	25.0	0.0	62.8091	0.0	14.3091	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.5869	0.0
K05823	N-acetyldiaminopimelate deacetylase [EC:3.5.1.47]	45.359700000000004	98.4513	184.95850000000002	18.775399999999998	343.2635	0.0	70.3625	145.7589	148.2937	90.1929	76.1101	190.9062	257.38009999999997	10.1702	148.9538	56.531400000000005	106.3413	60.1645	222.1145	58.7945	169.518	47.7952	54.8422	28.4594	51.9419	66.8398	135.8505	45.3395	76.75489999999999	62.3395	77.5877	58.5623	24.0538	30.3381	104.0372	114.4243	30.2913	60.522	169.5964	16.4516
K05825	2-aminoadipate transaminase [EC:2.6.1.-]	10.0287	438.8445	151.2183	0.0	11.4966	64.39920000000001	254.146	263.5264	877.7105	565.2678	402.3551	111.9986	452.8279	359.48810000000003	717.9399	269.2331	715.0	297.48560000000003	402.3902	377.4079	633.5482	300.5049	172.4155	393.6415	802.0427	987.7812	590.1733	208.7896	398.6495	135.52870000000001	821.6193000000001	126.783	79.03150000000001	201.22469999999998	60.092800000000004	280.8567	86.8779	224.0384	241.1331	230.4159
K05832	putative tryptophan/tyrosine transport system permease protein	44.4309	459.4694	749.0854	12.3322	267.2538	0.0	225.5215	406.6209	695.2506	232.065	680.8190999999999	421.0216	1033.4612	37.1997	1186.7154	159.1761	773.8955	151.7422	435.0645	505.42130000000003	685.8145000000001	138.9406	462.2873	250.82150000000001	597.2229	228.3591	728.0124999999999	683.8333	409.0792	664.2842999999999	448.6372	475.51640000000003	342.8499	217.96689999999998	666.5604	509.5543	61.3748	159.3674	999.9285	136.1634
K05833	putative tryptophan/tyrosine transport system ATP-binding protein	60.0597	592.1135	711.3262	42.3178	511.22589999999997	0.0	218.9061	482.8707	669.0551	365.9475	583.8561	485.714	1136.3751	10.0	1304.1853	128.2366	927.8148	175.3538	639.8995	471.1097	649.789	164.7005	405.7345	251.5991	714.2377	250.9084	721.979	754.2624999999999	582.6466	710.8380999999999	445.5295	494.95849999999996	326.2279	300.9971	622.5616	468.2425	79.62729999999999	174.7945	1069.1078	120.8298
K05834	homoserine/homoserine lactone efflux protein	0.0	4.4541	0.0	0.0	0.0	0.0	0.0	0.0	70.2702	0.0	0.0	0.0	0.0	17.6705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05835	threonine efflux protein	150.3073	46.1218	284.231	5.837899999999999	154.9839	5.6268	222.0015	17.1811	15.9293	322.1942	13.6362	339.1614	165.61679999999998	24.7863	379.6454	407.0655	0.0	127.9797	97.36359999999999	604.2739	24.450400000000002	189.78910000000002	427.6115	404.1874	0.0	340.5263	35.1244	587.1326	35.6577	286.7754	0.0	477.2434	125.0383	246.8315	138.1978	24.0	16.0	134.0361	0.0	193.8381
K05837	rod shape determining protein RodA	187.9512	716.5892	901.9904	21.1413	489.1048	16.4286	341.1775	742.6075000000001	867.7121999999999	649.2249	1086.4048	1275.8016	1124.1381	83.965	1103.8348	366.4397	1174.8013	274.868	1358.7285	1116.7282	943.329	335.0861	1177.24	550.6655	925.385	487.3743	1001.5699000000001	857.4993	1096.6751	1314.4514	490.15070000000003	743.5996	948.1134000000001	485.1439	1045.7801	406.2043	100.6232	422.87149999999997	879.424	376.9081
K05838	putative thioredoxin	146.8914	252.94830000000002	412.3942	6.0323	159.0326	59.5496	543.5186	304.6979	627.6501	864.0700999999999	451.0049	178.87439999999998	456.8524	334.1793	1027.1944	915.6761	469.7334	361.6041	721.7879	719.1794	429.0089	587.4014	216.091	744.1415999999999	636.5294	1096.7891	563.7001	545.103	646.5055	441.1067	628.8397	212.2174	309.28790000000004	424.7477	256.2277	614.4689	458.772	227.36860000000001	443.7072	381.7244
K05841	sterol 3beta-glucosyltransferase [EC:2.4.1.173]	6.6954	0.0	0.0	0.0	0.0	0.0	40.2009	0.0	9.4545	76.9551	0.0	19.621000000000002	26.9421	71.3824	0.0	210.95080000000002	9.0	65.3931	0.0	22.8408	9.7935	109.3973	0.0	150.0615	0.0	0.0	7.2799	22.7604	0.0	76.3128	7.8692	0.0	0.0	20.2068	0.0	0.0	32.6186	0.0	0.0	15.5422
K05844	ribosomal protein S6--L-glutamate ligase [EC:6.3.2.-]	100.67	148.3811	222.0968	0.0	182.9955	0.0	67.2213	403.9102	101.77810000000001	77.0	242.7686	334.6656	174.76600000000002	34.6094	351.4577	22.9847	132.0928	106.5398	154.9578	288.10110000000003	106.5523	31.2865	439.6008	169.8594	84.5196	78.6747	168.141	116.44200000000001	232.5731	46.3181	82.4782	103.0	44.9233	105.44160000000001	191.42149999999998	41.5589	12.7444	78.04899999999999	60.4404	108.8719
K05845	osmoprotectant transport system substrate-binding protein	126.8951	635.0476	747.2681	37.719300000000004	316.3082	74.7009	964.7119	834.1767	1328.1924	1416.821	936.7624000000001	1283.8907	1140.0129	614.117	1943.216	1151.5431	1368.1024	781.6856	1320.3625	1688.8995	906.3827	1161.5224	474.93670000000003	999.4526999999999	1198.191	1434.4585	1186.9974	885.0068	902.9505	1264.5615	1032.3276	509.567	400.0034	607.8572	357.6709	1178.6712	535.3897000000001	644.3227	969.8283	730.569
K05846	osmoprotectant transport system permease protein	43.051700000000004	247.7281	296.7818	6.8803	0.0	65.7724	684.2216999999999	326.7254	868.4612999999999	977.3641	518.3408000000001	141.3994	390.5752	544.7608	1187.9064	1931.2336	673.6320000000001	531.0212	855.1235	916.3322	608.8683	715.9137000000001	241.5076	638.9741	716.9639	875.4801	752.465	545.7758	520.075	318.0903	732.9398	122.3132	303.5682	227.10760000000002	131.1188	792.1359	1101.0461	51.659800000000004	689.2496	338.1127
K05847	osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]	98.1851	432.6829	626.9274	29.2551	276.8997	39.9059	690.0911	455.2331	1012.7367	1369.4098	601.784	942.3896	751.7478	519.8145	967.8699	963.2042	782.6788	663.5729	825.0061	1510.6243	677.3804	863.0682	323.864	808.9782	1020.4528	1428.4179000000001	1028.8286	581.102	790.992	1301.4174	486.6613	361.39029999999997	372.1524	599.5098	276.5837	746.7521	422.418	552.8486	750.6398	476.0657
K05851	adenylate cyclase, class 1 [EC:4.6.1.1]	118.8204	138.872	340.1795	0.0	171.3429	0.0	80.32169999999999	100.7313	11.4593	98.0	0.0	368.9625	200.99970000000002	37.2741	276.4898	16.2946	16.9393	65.3679	150.8587	169.9698	0.0	5.2678	478.32280000000003	106.5047	8.8778	30.667500000000004	0.0	118.457	0.0	211.1823	9.8164	96.0	0.0	166.4048	0.0	48.0	16.4572	93.3866	0.0	56.3677
K05873	adenylate cyclase, class 2 [EC:4.6.1.1]	0.0	378.1101	3.9473	0.0	0.0	0.0	4.5838	246.87329999999997	342.7462	67.2101	821.1471	0.0	92.8708	11.0	91.953	112.6337	182.44129999999998	0.0	58.3043	481.7027	228.2338	0.0	0.0	0.0	216.9379	11.213799999999999	190.1183	0.0	877.7828000000001	99.5047	257.9934	0.0	0.0	0.0	23.945999999999998	42.1038	0.0	20.209699999999998	78.0157	0.0
K05878	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK [EC:2.7.1.121]	0.0	247.7012	138.9831	8.0788	0.0	45.4869	145.9047	277.6465	648.2348000000001	746.2425999999999	198.2685	124.81129999999999	508.3047	228.1625	412.2372	376.846	618.9452	355.93309999999997	259.275	221.804	343.1549	191.7628	46.252300000000005	95.4326	491.1222	585.0074	517.7048	328.514	498.40049999999997	167.87439999999998	690.9043	163.3538	135.69889999999998	152.99360000000001	161.3506	191.5974	154.7029	117.12	233.452	91.6293
K05879	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]	6.3514	259.3709	82.701	5.0242	60.383900000000004	92.298	372.9371	181.7956	736.9136	1190.4853	308.4404	212.68179999999998	535.2363	372.8791	382.43559999999997	651.118	571.702	444.51669999999996	483.118	528.4337	390.44419999999997	609.9043	77.2417	498.0395	520.2438999999999	1391.1859	473.83849999999995	468.0422	394.04089999999997	369.7351	654.5599	291.0307	143.9803	346.2895	158.4635	292.1765	494.6144	242.0751	306.5689	319.0642
K05881	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM [EC:2.7.1.121]	2.8267	306.9309	101.30369999999999	11.5025	29.8	23.0	237.9212	186.7765	771.2943	684.9034	302.4391	201.9122	573.4263	204.6162	636.6584	360.6232	716.2741	398.0823	466.2095	550.8816	423.0143	283.3304	74.2213	354.006	762.0366	531.9252	520.4368	455.1047	455.1264	360.5546	653.1352	93.1923	180.56640000000002	218.0008	136.68470000000002	420.3005	274.8321	120.0906	278.3506	143.82420000000002
K05884	L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337]	10.5421	0.0	102.9851	0.0	14.3943	0.0	16.8816	0.0	53.821400000000004	148.2254	39.5429	189.8249	19.8918	6.8886	83.5111	8.9632	64.3333	34.8123	111.9207	82.0949	8.938	71.1254	124.5772	0.0	32.312	27.4877	45.7815	3.9746	30.5803	243.0518	67.1272	10.078	66.0588	115.5377	111.743	108.6741	0.0	36.3079	172.8294	25.637700000000002
K05895	precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]	21.589	99.725	120.7266	5.6267	11.0051	25.0216	181.2254	64.5873	203.8899	312.5693	449.2403	207.1753	242.9756	102.327	640.1263	282.9933	267.7894	172.6119	216.4949	709.623	312.8547	360.2563	143.567	221.2105	496.6505	259.0708	403.4341	131.041	280.1506	398.8855	133.38639999999998	129.2039	158.3371	173.8571	192.37279999999998	162.0497	144.6336	32.874	504.3988	86.5133
K05896	segregation and condensation protein A	100.3419	752.9196000000001	1165.1825	29.4628	260.0535	97.9599	906.9544	642.1712	1339.2254	1308.6921	1038.5732	1187.0052	1493.0337	300.0071	1926.9447	1341.4891	1417.4417	707.2201	1719.9201	1318.8526	1508.0442	945.7359	1211.0405999999998	1248.2	1468.2046	1218.4294	1496.6169	1370.6694	1320.5947	1584.523	1071.0140000000001	709.1456	621.4401	673.0174	875.5348	955.8481	814.4861	407.24899999999997	1231.9546	513.4057
K05898	3-oxosteroid 1-dehydrogenase [EC:1.3.99.4]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	96.5859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.6356	0.0	0.0	0.0	0.0	0.0	0.0
K05910	NADH peroxidase [EC:1.11.1.1]	0.0	35.3444	63.4687	0.0	9.1155	0.0	9.1862	19.0817	6.8565	0.0	0.0	37.5145	5.3355	0.0	50.0184	0.0	5.5843	0.0	0.0	0.0	21.0169	0.0	17.9279	0.0	18.6608	0.0	18.6821	82.0	6.6858	37.2387	0.0	27.0	13.5592	0.0	57.4032	9.3532	0.0	15.8027	28.1413	6.2934
K05914	photinus-luciferin 4-monooxygenase (ATP-hydrolysing) [EC:1.13.12.7]	10.3471	194.0472	87.48570000000001	0.0	60.0023	4.4212	11.5076	913.7256	875.5159	126.5935	1496.3112	58.3304	1174.0007	22.0979	1281.1062	45.8111	1262.8884	47.446	579.9888	320.2928	622.2878000000001	68.111	48.3818	120.3047	849.2022	123.8955	823.1222	596.8456	1380.3661	131.0266	673.6744	27.8253	214.0537	34.8853	361.1467	901.0537	9.6648	10.1372	583.8229	63.0117
K05915	(hydroxymethyl)phosphonate/2-amino-1-hydroxyethylphosphonate dioxygenase [EC:1.13.11.89 1.13.11.78]	8.524	141.9869	15.6641	0.0	5.5556	0.0	34.7393	153.51	231.75459999999998	213.4837	236.7081	81.6071	156.9604	29.0986	664.305	170.3362	335.6161	26.558099999999996	107.3367	78.8138	75.4719	83.8981	133.1509	44.3405	160.2343	64.0137	195.7	57.8208	107.1731	226.6584	76.487	0.0	114.1185	61.3914	78.869	78.1769	60.7204	46.4129	295.6362	40.6124
K05916	nitric oxide dioxygenase [EC:1.14.12.17]	0.0	23.3832	117.4653	0.0	0.0	7.1567	66.35730000000001	112.0	51.4162	66.6071	0.0	0.0	41.1168	46.43	541.0068	267.135	16.5069	45.9568	262.6954	34.9897	73.0635	140.7917	76.9958	85.7527	0.0	99.2142	80.4636	184.3641	23.3968	27.3459	15.9992	40.0	31.9425	108.5757	31.9213	59.0195	173.7442	0.0	136.2699	11.2894
K05919	superoxide reductase [EC:1.15.1.2]	6.3872	90.4214	69.68299999999999	4.3077	17.0	0.0	0.0	347.7521	678.0641	163.9606	826.485	193.2872	530.7982	5.5872	974.0127	9.4297	962.142	26.0	257.00849999999997	90.5603	565.0741	49.2248	146.7814	8.4231	491.7706	35.9769	438.1695	32.8667	674.9518	229.8282	561.0785	0.0	178.3728	88.1051	263.1979	566.6191	0.0	55.6205	766.5245	5.6111
K05921	5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase [EC:4.1.1.68 5.3.3.-]	0.0	0.0	0.0	0.0	0.0	0.0	9.2034	0.0	0.0	0.0	0.0	0.0	0.0	17.2334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.2608	0.0	0.0	20.4203	11.219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.8987	0.0	0.0	0.0
K05922	quinone-reactive Ni/Fe-hydrogenase large subunit [EC:1.12.5.1]	0.0	0.0	21.5631	0.0	0.0	0.0	0.0	56.2141	0.0	18.0639	5.6128	0.0	39.2275	0.0	0.0	0.0	9.8099	0.0	27.5457	25.5957	0.0	0.0	12.0	0.0	0.0	0.0	7.7316	0.0	0.0	11.0739	26.324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.6393	0.0
K05927	quinone-reactive Ni/Fe-hydrogenase small subunit [EC:1.12.5.1]	0.0	0.0	19.8473	0.0	0.0	0.0	0.0	55.0462	97.0646	18.0	64.7422	0.0	48.1065	0.0	35.2103	12.0681	9.0	0.0	28.8901	45.712999999999994	0.0	15.6449	11.9215	0.0	33.9058	0.0	50.3124	0.0	56.0711	12.0	35.2496	0.0	17.0227	0.0	21.7784	0.0	0.0	0.0	26.9712	3.2902
K05934	precorrin-3B C17-methyltransferase / cobalt-factor III methyltransferase [EC:2.1.1.131 2.1.1.272]	8.5653	126.3664	96.5693	6.5138	12.0	0.0	30.8464	161.123	357.37760000000003	204.2993	365.1731	276.4428	367.4309	0.0	709.4587	105.808	556.2865	21.1344	247.2076	341.0058	445.0052	94.6023	142.3145	68.2534	699.8539	118.4509	371.992	188.005	250.253	244.2015	322.8889	230.4644	162.1312	260.1116	217.31990000000002	198.70929999999998	44.3251	184.0289	453.2654	46.1192
K05936	precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]	29.2038	365.03610000000003	115.0179	5.5997	23.409399999999998	18.0	207.4689	188.9727	445.1904	450.8454	483.44550000000004	211.917	363.5562	96.93730000000001	230.3434	367.4156	294.5711	192.5906	296.2367	741.6471	642.2762	383.4278	223.3158	294.207	320.0924	366.8265	455.4634	572.3199000000001	395.9003	497.96750000000003	222.7898	380.4529	159.4486	347.9947	224.8132	174.9514	131.8385	146.5901	215.4872	134.7798
K05937	uncharacterized protein	0.0	49.5203	49.597300000000004	0.0	0.0	0.0	0.0	67.1669	736.1865	0.0	172.7553	5.3475	329.7081	0.0	113.826	0.0	526.8414	0.0	277.0459	29.0	130.0616	0.0	0.0	0.0	77.82669999999999	0.0	262.3865	0.0	136.6442	12.1519	526.7613	13.0	0.0	0.0	33.1993	400.7396	0.0	13.6209	165.0254	0.0
K05939	acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase / long-chain-fatty-acid--[acyl-carrier-protein] ligase [EC:2.3.1.40 6.2.1.20]	128.0	4.7132	39.721	0.0	36.867	0.0	48.5855	96.15610000000001	166.9531	213.4014	65.26089999999999	318.90139999999997	55.3325	31.968	26.9912	30.3341	121.7426	0.0	22.2948	242.11419999999998	41.7298	39.9096	247.1119	129.2678	34.3508	14.7594	54.0095	101.238	0.0	161.6515	0.0	92.7499	13.5574	101.4046	190.9606	25.2762	9.189	44.7507	23.3478	58.898
K05942	citrate (Re)-synthase [EC:2.3.3.3]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.021499999999996	0.0	17.3232	0.0	44.3304	0.0	48.525800000000004	0.0	8.6465	0.0	19.0	0.0	0.0	0.0	15.9437	0.0	37.0	0.0	9.6544	0.0	17.0	0.0	0.0	0.0	0.0	32.0108	0.0	0.0	24.2951	0.0
K05946	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase [EC:2.4.1.187]	6.4675	112.1604	422.3785	8.2655	22.0783	0.0	40.567099999999996	255.6806	391.2241	217.2942	345.6915	113.2351	313.2911	8.2254	689.624	32.9364	422.0039	29.0	289.4258	139.1501	401.7829	68.0	229.3398	42.2431	193.95669999999998	101.09819999999999	288.2121	374.33979999999997	233.5082	331.7039	186.7216	288.4866	161.17090000000002	60.7584	316.93240000000003	199.6928	3.39	72.0902	444.2656	38.21169999999999
K05952	uncharacterized protein	197.6475	244.60539999999997	672.1289	0.0	142.11430000000001	13.1621	229.75279999999998	186.3716	19.7203	272.582	156.4991	828.5605999999999	362.3195	73.45949999999999	352.82259999999997	162.016	33.8046	152.4453	841.5281	404.1108	327.91179999999997	46.8674	1215.5019	586.8478	169.8046	335.4902	323.91949999999997	629.0640000000001	88.8352	867.9643	39.4751	364.2019	413.4465	305.05989999999997	519.8987	61.0	45.3613	180.2285	0.0	188.9479
K05964	holo-ACP synthase [EC:2.7.7.61]	5.2081	51.2492	103.168	0.0	0.0	0.0	0.0	50.5467	13.9764	36.4333	42.8439	62.1421	22.9613	0.0	72.58519999999999	14.215	17.038	4.8101	91.6193	48.2291	0.0	12.872800000000002	42.0496	0.0	59.6542	7.8343	39.8979	89.0	46.893100000000004	79.6391	4.2533	25.6233	37.3741	19.261699999999998	110.1799	7.7522	0.0	33.1297	28.0134	27.359299999999998
K05966	triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]	0.0	81.4971	134.8615	0.0	0.0	0.0	8.9783	26.7185	14.0818	19.238799999999998	97.04440000000001	50.0	42.6655	0.0	69.1146	16.8964	98.4556	14.2112	79.5397	0.0	0.0	15.412	70.3611	0.0	60.7654	13.4911	20.8654	93.0	90.0975	49.0	18.7173	19.7094	57.5018	0.0	57.8221	26.9144	0.0	0.0	0.0	12.0
K05967	uncharacterized protein	0.0	5.9802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.2036	0.0	7.1333	0.0	0.0	0.0	11.9184	0.0	0.0	7.0475	4.3027	0.0	0.0	0.0	13.284	0.0	15.0496	0.0	35.9279	0.0	4.0051	68.0	7.1658	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05970	sialate O-acetylesterase [EC:3.1.1.53]	2.3319	310.5816	192.7619	0.0	94.82339999999999	5.3124	91.5337	374.75190000000003	251.8664	185.29670000000002	507.08459999999997	62.1768	607.8651	21.4683	430.2964	133.6942	424.3359	61.708	280.5252	325.8839	171.4889	98.6112	125.1817	25.604499999999998	211.2157	86.7666	381.63879999999995	96.6678	458.2296	326.3725	189.5617	101.5689	249.1949	34.442899999999995	327.1505	114.9943	4.4198	134.7261	312.21639999999996	118.1529
K05973	poly(3-hydroxybutyrate) depolymerase [EC:3.1.1.75]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.9423	0.0	0.0	0.0	14.4091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.4131
K05979	2-phosphosulfolactate phosphatase [EC:3.1.3.71]	0.0	148.8974	97.1415	0.0	0.0	0.0	7.4566	38.328900000000004	16.0	20.7599	94.82770000000001	17.8529	81.3549	17.624	19.0	77.9807	25.802599999999998	40.8354	75.16239999999999	151.7479	10.1126	24.5905	87.0	5.5336	0.0	11.7563	66.7013	0.0	93.6227	184.1131	0.0	0.0	11.0	0.0	162.0	3.0909	0.0	21.0	8.3319	20.5014
K05985	ribonuclease M5 [EC:3.1.26.8]	50.3359	457.519	474.491	47.3916	348.7974	0.0	185.3036	237.6567	612.8987	344.1629	532.7178	360.5679	668.0279	25.4574	987.4335	142.5776	711.4991	100.9612	574.3625	327.7654	585.3804	135.7502	355.8871	137.6266	559.6462	165.1424	617.2218	407.5875	412.5336	372.2972	304.729	92.44	216.9794	337.429	464.93080000000003	429.9196	41.0154	169.3504	610.6579	140.4402
K05986	nuclease S1 [EC:3.1.30.1]	0.0	7.0	14.0	0.0	11.0	0.0	12.279	17.404	0.0	30.0	0.0	0.0	0.0	3.1413	0.0	5.2471	0.0	16.9839	0.0	48.98	0.0	0.0	12.0152	15.0	0.0	4.6857	0.0	50.6187	0.0	27.0	0.0	0.0	6.9372	17.8837	0.0	0.0	0.0	5.3889	0.0	15.3523
K05988	dextranase [EC:3.2.1.11]	0.0	515.519	600.9848	0.0	0.0	4.8509	94.7875	742.3945	816.1006	137.2142	894.0132	66.0937	942.4406	0.0	1091.9103	80.5611	348.3592	57.8699	1011.6089	117.9927	753.0794999999999	30.686	170.2853	27.4913	913.5078	105.4286	739.6095	52.7867	1145.0167000000001	293.1794	509.6463	114.4328	354.8258	22.4538	796.4503	995.7977000000001	0.0	127.06949999999999	838.3014000000001	76.6598
K05989	alpha-L-rhamnosidase [EC:3.2.1.40]	0.0	6.559	26.6068	0.0	0.0	0.0	17.5091	0.0	42.5771	119.0252	0.0	0.0	28.148	176.1244	26.2661	49.8949	35.144800000000004	21.2454	0.0	321.93489999999997	25.1499	0.0	23.606099999999998	0.0	27.483900000000002	0.0	41.8724	0.0	23.8996	72.58449999999999	3.8344	0.0	0.0	0.0	15.3667	0.0	0.0	0.0	5.8467	0.0
K05992	maltogenic alpha-amylase [EC:3.2.1.133]	209.5742	956.4758	1503.4773	33.2679	269.685	225.1877	954.3937999999999	1055.7152	2496.0597	2319.5218	1818.7272	1165.252	2395.2028	819.5987	2050.3903999999998	1074.2309	2453.0891	1123.5814	2173.4969	2291.585	1210.2132000000001	931.624	1511.9811	943.4646	2253.4397	1485.153	2246.1109	943.9251	2841.8294	1656.0215	2069.6802000000002	1357.2855	1530.4464	569.3316	1249.5131	1424.6554	635.0492	520.4677	1587.3159	823.973
