KO_ID	KO_function	SRS016474	SRS016529	SRS016569	SRS016575	SRS016647	SRS016665	SRS016740	SRS016746	SRS016815	SRS016858	SRS016876	SRS016969	SRS017007	SRS017025	SRS017076	SRS017088	SRS017120	SRS017139	SRS017209	SRS017227	SRS017279	SRS017304	SRS017324	SRS017330	SRS1041125
K07001	NTE family protein	413.12690000000003	1579.6599	2812.1152	1728.1443	521.03	708.5982	1372.8472	1036.89	1721.6628	315.6357	841.4878	5821.6253	5755.3799	498.89099999999996	368.8141	141.64229999999998	1905.0178	1746.7002	3339.7024	2001.9384	540.5350999999999	560.5184	398.3179	19.938000000000002	13.5077
K07002	serine hydrolase [EC:3.-.-.-]	299.798	0.0	570.76	837.5177	7.4309	315.3418	67.4135	687.2515	863.9387	0.0	396.8677	761.6862	1515.6259	328.81	0.0	23.6443	300.003	673.0432000000001	696.373	1018.8061	100.0	449.59079999999994	9.0	313.6322	0.0
K07003	uncharacterized protein	145.5889	0.0	208.6186	841.7545	192.0655	204.4506	189.5057	372.8315	247.6555	52.5824	493.8032	1620.5097	529.9372	34.1795	61.1015	0.0	217.8619	503.5685	503.1915	631.3053	38.8542	70.9094	151.8028	0.0	0.0
K07004	uncharacterized protein	52.997099999999996	320.4625	506.89559999999994	95.2338	199.30859999999998	62.4463	71.70270000000001	17.38	908.1215	465.1814	19.793300000000002	707.6413	73.9931	39.5319	639.9312	70.0358	365.7146	65.9413	41.0873	124.8123	206.6485	168.0061	229.3843	11.0636	5.9298
K07005	uncharacterized protein	289.25669999999997	523.1835000000001	1524.7663	760.9906	578.6434	364.6443	764.441	633.8055	1180.2116	449.4399	339.8691	3219.1009	1420.3472	34.3042	936.1116000000001	9.0	1292.4116000000001	1353.8569	986.7201	1129.2757	320.1781	370.1354	850.4157	54.462999999999994	46.3311
K07006	uncharacterized protein	27.6009	21.7849	217.2861	0.0	13.0	64.0378	34.7612	48.3519	0.0	0.0	0.0	0.0	0.0	0.0	17.9728	0.0	29.7139	0.0	155.3073	47.493900000000004	19.0	7.3783	31.7991	0.0	0.0
K07007	3-dehydro-bile acid Delta4,6-reductase [EC:1.3.1.114]	412.9474	2606.8219	2100.5823	1259.1752	676.3609	378.8308	1150.502	893.2392	2685.7764	605.2476	631.2813	3929.3424	2320.9818	681.4527	1509.8736999999999	535.7631	2398.3069	1482.8008	1962.1305	1744.4045999999998	431.1297	693.9706	1030.3348	51.9551	45.3808
K07009	lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]	500.6538	1385.8873	1769.7239	716.6841	560.1055	546.0055	650.3346	1109.9488000000001	2583.858	838.3724	277.925	1199.894	1002.9386999999999	396.8817	1253.0138	364.1657	1804.2541	1581.4579	245.4633	620.8972	521.6007	793.0552	476.3068	532.6896	126.6481
K07010	putative glutamine amidotransferase	273.9605	1668.7973	3113.5457	485.3677	612.4100999999999	332.493	970.8296	508.1368	2050.7711	912.3335	175.5093	2731.0868	2137.7208	521.1579	1728.1464	838.5775	2465.1465	894.0056999999999	1160.3947	507.9108	634.6147	538.9361	745.9636	122.63539999999999	51.8835
K07012	CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 5.6.2.4]	473.5762	518.2257999999999	1022.4203	697.3186000000001	543.5605	667.6922	519.1245	1123.8813	1834.5964	247.04579999999999	464.447	1671.8999	2357.9388	567.6954	487.0971	25.2298	993.5477	1732.3145	820.2583999999999	1333.2633	377.5535	874.2909	272.8159	236.00410000000002	73.8038
K07014	uncharacterized protein	94.1803	1188.445	356.2257	178.5181	117.1343	60.893100000000004	137.3534	202.8888	89.2589	59.0	22.1873	352.8001	71.7699	383.277	17.6879	10.2256	197.1984	126.4698	260.0224	228.194	53.1102	138.5722	205.41070000000002	18.4107	16.249
K07015	putative phosphatase [EC:3.1.3.-]	74.2751	837.7944	750.3078	130.1507	294.731	52.718599999999995	390.3818	133.7242	533.7384	133.8912	27.685699999999997	613.1866	760.3629	450.3895	928.8376999999999	403.83	726.091	319.0619	201.7282	109.2014	322.1565	215.8674	257.0687	32.2348	18.5945
K07016	CRISPR-associated protein Csm1	81.6995	353.87530000000004	473.86129999999997	173.3156	69.6523	102.8212	77.8986	157.1181	179.4571	84.53059999999999	11.0494	358.2072	527.9756	124.0685	365.3049	143.8549	340.3138	150.0897	262.8374	71.3816	40.159	125.6712	10.6804	8.2602	6.2544
K07017	uncharacterized protein	187.4652	1103.6471	546.1691999999999	690.4348	104.48179999999999	277.2917	217.2052	374.813	693.5890999999999	90.2717	317.11379999999997	1797.2377	1945.8551	540.7754	45.7016	22.5635	396.41270000000003	1129.5531	1062.3102	808.9788	208.3575	263.2197	230.12720000000002	12.0171	13.511
K07018	uncharacterized protein	106.7962	446.3382	536.4005	129.4013	232.58530000000002	104.0163	109.094	342.81669999999997	414.13960000000003	95.48689999999999	76.6362	558.7216999999999	1344.1732000000002	129.7526	200.3038	16.0	466.4181	320.4491	775.615	487.111	79.0	285.164	0.0	351.79519999999997	55.0
K07019	uncharacterized protein	11.4007	0.0	319.897	122.4648	10.2524	60.6698	86.2334	71.38940000000001	324.0147	0.0	34.544799999999995	666.3632	1490.2376	41.997	9.8749	11.368	222.7424	422.7775	767.8086999999999	212.6633	109.0	45.1827	7.9905	0.0	0.0
K07025	putative hydrolase of the HAD superfamily	277.2915	624.2835	1369.9055	567.1679	68.1598	316.23290000000003	406.5225	459.22760000000005	1141.9881	124.71130000000001	222.39780000000002	2367.6546	2081.0643	234.7379	510.5058	193.3192	811.6571	953.2473	1133.2674000000002	683.2703	272.7791	475.9792	168.2233	20.0	13.0
K07027	glycosyltransferase 2 family protein	341.6398	262.9643	1092.8712	861.1858	461.1402	422.26	698.1933	480.4691	2096.7624	542.2951	452.089	3232.4278999999997	807.2291	112.9901	433.7642	7.9275	1493.9879	1221.8646	642.655	1161.798	319.9158	158.9598	858.8338	12.3736	0.0
K07029	diacylglycerol kinase (ATP) [EC:2.7.1.107]	569.6776	2015.8471	2684.664	718.0435	1180.3451	611.308	1264.9427	1192.4115	4166.7137	1286.2082	489.86740000000003	3828.2382000000002	2116.3534	534.4635	1785.4839	175.2064	2628.9218	1556.6399	658.3631	1179.6737	688.5098	948.5047	1109.4763	636.8779	347.4971
K07030	fatty acid kinase [EC:2.7.2.18]	292.1549	852.8194	1242.4684	159.0415	286.6194	358.0602	370.774	516.458	751.2099	269.3299	254.4583	1119.2885999999999	1025.9811	234.0763	437.07570000000004	382.1597	1121.269	590.5169000000001	710.7526	260.01390000000004	130.9639	531.5766	221.687	36.1943	118.65530000000001
K07031	D-glycero-alpha-D-manno-heptose-7-phosphate kinase [EC:2.7.1.168]	37.4823	5.7638	125.10249999999999	61.8637	0.0	45.8362	111.5223	20.4037	164.38760000000002	16.6276	40.207	414.3287	262.1673	0.0	54.2882	0.0	227.5975	40.406499999999994	205.9932	54.4816	21.3081	134.32319999999999	29.502499999999998	0.0	0.0
K07032	uncharacterized protein	106.957	19.6947	390.0859	370.4873	27.3051	79.4792	81.7193	276.6786	88.6069	9.148800000000001	256.7912	796.7768	615.7737	65.4471	19.7296	12.841899999999999	270.33	696.3833	648.5253	420.3942	27.5322	181.7891	92.6509	21.2255	9.2457
K07034	uncharacterized protein	5.1246	331.4984	711.3910000000001	51.479699999999994	12.5316	0.0	41.2117	12.1024	579.841	0.0	42.620099999999994	741.1600999999999	1380.8487	6.0596	59.5024	27.2589	249.909	96.3351	652.7380999999999	99.9039	70.1104	0.0	73.726	0.0	0.0
K07035	uncharacterized protein	158.2056	587.5409000000001	688.497	217.9864	160.5544	122.3445	357.6047	172.8114	454.5419	66.8102	152.5511	1949.1073999999999	747.3568	99.09740000000001	79.1195	207.2209	417.2736	193.2723	224.7254	435.6102	129.8775	130.8558	179.53640000000001	0.0	0.0
K07037	cyclic-di-AMP phosphodiesterase PgpH [EC:3.1.4.-]	174.7851	110.2665	797.2606000000001	673.5930000000001	255.194	241.0928	534.1533000000001	254.6263	1091.9603	129.7575	279.7866	3113.3441	1153.355	33.3898	158.835	0.0	850.5542	710.7269	787.3963	966.0729	111.5106	110.00720000000001	584.1288	0.0	0.0
K07038	inner membrane protein	227.60219999999998	313.1444	132.92329999999998	328.6776	84.754	95.3844	353.4737	208.2924	350.4637	154.5322	157.2685	880.0752	502.8555	87.5844	411.7074	14.8012	413.6561	377.3522	268.6304	207.9169	134.8559	377.7172	118.0013	470.7518	54.8968
K07039	uncharacterized protein	22.3487	0.0	271.0545	101.036	11.9682	64.4147	52.803	71.3139	354.1062	0.0	24.7865	561.0	1419.5076	99.66629999999999	7.4015	13.2894	271.4273	344.0578	722.6869	245.5474	86.0	56.4697	6.4045	0.0	0.0
K07040	DUF177 domain-containing protein	835.038	2306.4084	2317.8028	1569.1115	924.0073	793.9564	828.2591	1651.1598	3283.5843999999997	796.8991	756.4139	5049.9915	4039.816	999.6437	1044.2676	486.7239	2174.8331	2627.965	2223.9669	2215.6004	723.8682	1036.1676	1190.3852	558.4986	221.1381
K07042	probable rRNA maturation factor	785.6875	2943.3694	3082.6035	1609.7742	1007.8465	824.9458	1501.0638000000001	1343.2334	3726.9132	764.7201	804.2979	5835.0455	5110.4643	896.2834	1122.8613	402.9609	2756.4782999999998	2724.8455	2895.4612	2385.0358	755.8841	1376.3366	1348.7172	509.5039	127.45150000000001
K07045	uncharacterized protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0399	26.8902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07047	N-substituted formamide deformylase [EC:3.5.1.91]	228.7318	165.06210000000002	306.4932	256.1946	110.3387	146.8357	194.616	126.8772	375.4737	99.05940000000001	195.5812	368.60859999999997	1279.513	270.916	137.8684	32.2863	561.1649	156.6024	1031.569	300.0446	87.5237	229.332	553.7588	66.485	117.0373
K07048	phosphotriesterase-related protein	22.5017	0.0	37.8899	42.2246	0.0	22.0836	27.1551	10.362	0.0	8.6441	25.406599999999997	28.5547	61.9245	0.0	32.2241	0.0	107.568	24.9459	13.4235	18.4717	5.4851	0.0	0.0	0.0	0.0
K07052	CAAX protease family protein	2685.8586	8291.0619	7755.6122	5222.5377	2405.6023	3319.508	2497.6586	5491.4113	6592.1021	2165.8848	2842.7337	8320.6307	8696.7467	3176.1956	7739.084	2313.7397	6077.5231	8326.5071	2762.4405	4933.7866	2282.2043	4629.2988	2665.1575	1063.0968	737.4736
K07053	3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]	326.8095	2067.4127000000003	1462.8748	408.5789	510.5679	245.29829999999998	478.4734	525.5539	1554.9343000000001	838.8970999999999	221.9618	1513.9996	2463.1567999999997	491.4176	526.7337	31.663600000000002	1398.07	765.3927	1296.3512	991.352	351.6418	556.4345999999999	441.4918	293.64689999999996	144.0001
K07054	uncharacterized protein	567.2885	1497.6614	1441.3455	1079.8002000000001	443.6599	682.3808	534.0509999999999	1038.3047000000001	1442.5432	516.1652	706.0836	2854.8973	2450.2534	546.7253000000001	508.1124	29.430099999999996	1062.4213	1924.0785	1702.2293000000002	1547.0618	353.0884	838.9335	360.8807	189.81709999999998	64.7739
K07056	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	1059.3498	2753.74	3685.7771	2285.9685	1069.131	1196.2882	1511.2156	1972.6346	4217.8079	922.9697	1163.5158	8323.2953	6227.9232	995.4833	1698.1132	410.6136	2826.9244	3313.2354	3635.7479	3368.8277	953.7866	1213.5793	1266.1716000000001	494.70980000000003	185.1293
K07058	membrane protein	909.4752	3133.2238	2161.4689	1340.494	785.8165	866.0079000000001	918.1782000000001	1846.4696	3077.7628	769.3214	744.7981	4707.4246	4841.1688	1169.8104	1538.1864	503.3803	2348.5424	2483.2359	2177.8123	2005.2936	709.6987	1322.1588	899.6458	571.3459	352.7419
K07059	rhomboid family protein	173.7686	8.4201	417.4085	644.7392	249.50130000000001	195.0092	466.35800000000006	382.8159	1269.7951	360.9486	333.3832	2623.929	1306.8759	49.4291	94.1439	0.0	920.4334	725.076	590.2835	939.7779	193.1919	78.7281	460.604	4.2325	0.0
K07061	CRISPR-associated protein Cmr1	0.0	0.0	188.6587	0.0	0.0	73.129	4.6906	0.0	0.0	0.0	0.0	0.0	9.6691	78.1739	0.0	0.0	0.0	9.4224	622.9139	82.7798	10.4349	0.0	0.0	0.0	0.0
K07062	toxin FitB [EC:3.1.-.-]	185.5395	3.0652	0.0	259.245	180.5177	546.4899	0.0	352.3272	7.4548	122.1655	183.4991	52.4279	170.61	155.0533	239.2577	0.0	174.2435	409.0747	0.0	876.3802	57.4965	169.3515	9.4728	58.4584	32.7141
K07063	uncharacterized protein	98.44369999999999	17.7363	203.2163	190.6907	6.5302	93.0316	99.76689999999999	93.2583	239.8078	31.3647	112.4415	531.0529	167.6235	36.9324	9.837800000000001	0.0	152.18970000000002	128.8407	205.6829	404.3677	10.4947	114.1192	34.3756	0.0	5.7434
K07064	uncharacterized protein	389.3328	0.0	252.3272	344.6845	136.8727	286.3484	37.6564	354.2437	1236.423	85.3298	300.5689	380.4692	77.3949	108.69810000000001	27.7487	0.0	389.3308	284.4477	24.833399999999997	383.7415	103.5846	359.6667	65.6846	59.5374	93.4552
K07065	uncharacterized protein	19.0	0.0	0.0	14.4204	0.0	32.5317	0.0	21.5556	6.9598	0.0	16.0	0.0	0.0	44.1719	0.0	0.0	0.0	190.3941	0.0	322.0203	0.0	46.7526	0.0	0.0	0.0
K07066	uncharacterized protein	0.0	12.7305	0.0	12.2918	0.0	0.0	19.3092	24.748399999999997	35.2145	4.0379	0.0	56.185700000000004	0.0	0.0	17.8403	0.0	42.3393	34.0038	14.2995	8.0283	0.0	0.0	0.0	0.0	0.0
K07067	diadenylate cyclase [EC:2.7.7.85]	170.6889	161.0737	998.2181	173.8081	411.09909999999996	258.0983	95.7402	324.08320000000003	1243.0251	526.2714	167.4197	1130.4034	333.2863	97.21000000000001	498.15610000000004	0.0	1057.4275	262.30510000000004	180.71189999999999	253.6264	189.50889999999998	281.5066	277.19509999999997	552.8198	111.6624
K07068	uncharacterized protein	21.772	7.2381	25.0323	95.1702	0.0	18.3577	27.0	21.0258	0.0	0.0	5.9097	258.7268	0.0	0.0	0.0	0.0	21.0	5.0516	90.7183	94.50970000000001	7.3462	0.0	198.0	0.0	0.0
K07069	uncharacterized protein	23.2588	18.5556	435.82210000000003	145.1807	25.6533	109.7225	169.9116	91.3147	330.5217	11.1021	63.699299999999994	546.9215	460.2051	4.44	24.9822	0.0	214.8964	69.5354	377.5867	56.4031	28.1289	82.9614	58.4	0.0	0.0
K07071	uncharacterized protein	354.7393	1141.3976	310.7717	344.4841	84.7119	277.0579	106.5661	626.3738999999999	207.0649	70.0	164.7604	176.1573	24.8962	392.1379	20.3431	15.8171	130.4599	489.75870000000003	485.06960000000004	697.2173	52.739	433.1793	153.0652	430.7022	102.259
K07074	uncharacterized protein	100.2333	96.1098	186.2698	219.2422	13.5684	298.2919	64.8151	205.9058	689.0992	39.9726	129.6371	1088.7364	461.588	192.6572	44.9985	45.1874	784.0001	288.1331	2860.0173	240.6594	65.024	343.0873	454.1633	4.9397	11.0
K07075	uncharacterized protein	652.2219	268.7911	585.0404	775.8583	430.8301	342.5924	154.57999999999998	593.0998000000001	1109.669	332.61710000000005	538.1674	1072.1029999999998	436.7626	355.1163	341.21479999999997	109.54350000000001	457.2867	913.5795	207.7737	1211.3867	157.5349	933.3106	153.5243	273.725	91.5697
K07078	uncharacterized protein	123.43130000000001	144.9353	619.1029	278.9954	23.968600000000002	168.5897	132.6017	138.5214	503.6462	61.0213	94.7966	890.9439	1826.9188	143.7871	288.5627	86.384	620.0406	304.6498	1178.4394	544.6305	184.42579999999998	197.7263	53.4589	7.9191	6.3695
K07079	uncharacterized protein	0.0	0.0	0.0	15.965800000000002	10.4157	0.0	9.588	6.992	50.4032	5.2193	0.0	52.931700000000006	0.0	0.0	0.0	0.0	47.9128	0.0	12.1993	8.9008	0.0	0.0	0.0	0.0	0.0
K07080	uncharacterized protein	124.3027	0.0	29.627	220.1697	12.7282	42.0259	57.2462	38.491	182.70350000000002	17.6338	96.5554	306.5605	15.7673	15.63	68.9345	0.0	142.6885	253.54	32.8797	312.0456	20.9452	76.1639	18.1104	0.0	0.0
K07082	peptidoglycan lytic transglycosylase G [EC:4.2.2.29]	1021.7074	3431.1718	3789.8128	1974.1599	1189.3375	1057.1626	1656.3407	1714.9168	4776.7771999999995	944.5484	949.2836	7577.9951	5317.6439	983.0964	1774.7178999999999	505.9493	2984.9022999999997	2335.8733	2781.0538	2282.7235	890.0459	1177.208	1364.7665	604.6791	176.803
K07084	putative amino acid transporter	409.2959	1204.2165	1514.6921	667.4793999999999	289.0348	521.7696	459.8578	752.4108	2317.0174	460.6351	307.4782	2444.1898	3288.083	467.9943	167.1162	19.5963	669.4875999999999	1433.1371	1940.4931	1102.5379	274.9581	474.1125	375.924	172.2085	107.6028
K07085	putative transport protein	639.8457	931.0776999999999	2378.9278	1221.652	816.5014	750.8599	1185.2763	1329.1391	3993.9482	955.7344	555.4797	4407.5051	2527.5274	773.0441	306.2783	0.0	1828.3688	1642.1482	1297.0988	2101.8193	418.8528	749.7304	1286.1945	311.0967	96.06909999999999
K07089	uncharacterized protein	247.485	1148.2172	1483.5355	781.9958	375.8865	431.68600000000004	501.7885	1047.7532	2400.6996	738.6164	228.9586	2318.5065	1051.6992	278.6436	1071.2943	251.3859	1250.6693	2315.8412	515.9587	820.7787	252.9296	486.105	616.8926	53.5566	9.1932
K07090	uncharacterized protein	1016.2	4286.4446	3927.1787	1950.8762	1149.8479	1044.1732	1288.8011000000001	1944.4558	5226.8929	1398.3033	983.5175	5943.0769	8328.5254	1404.9598	1379.66	137.88909999999998	3174.2131	3014.1354	6767.0452	2465.3134	812.0667	1365.3362	1372.5286	342.9497	190.63930000000002
K07091	lipopolysaccharide export system permease protein	279.1266	800.2203	1019.2156	846.0695	311.7427	390.74080000000004	646.7266000000001	431.8806	1407.6129	123.0278	427.3736	3638.1226	2791.06	423.2554	114.1862	16.9875	861.4596	1209.5562	1600.2558999999999	1505.05	241.5608	363.4448	570.2803	8.8961	15.1648
K07092	uncharacterized protein	41.042500000000004	0.0	0.0	63.1722	0.0	121.24869999999999	14.0	16.8593	0.0	0.0	17.761499999999998	8.3622	0.0	4.6992	0.0	0.0	0.0	26.5502	0.0	69.5392	0.0	9.4499	0.0	0.0	0.0
K07095	uncharacterized protein	335.8522	1219.804	2381.6359	1104.7867	709.6572	362.1354	1133.3131	642.7660999999999	2052.0899	566.4295999999999	535.5794	4024.5107	2084.7368	335.4134	1432.3769	120.7471	2253.9311	1135.2802	1341.8996	1176.3804	384.7721	364.1465	998.1497	61.108000000000004	31.5773
K07096	uncharacterized protein	77.9961	0.0	133.0887	203.3736	29.9653	93.0	110.988	67.175	389.9492	12.0479	101.2443	560.0856	149.0644	0.0	60.2585	0.0	347.011	117.0634	221.3317	135.1047	29.8442	19.2451	84.9476	0.0	0.0
K07097	uncharacterized protein	37.1323	30.0631	218.24169999999998	99.08859999999999	28.371299999999998	92.8829	14.6491	9.8303	399.1948	43.8589	47.7984	474.40909999999997	160.315	4.8128	29.5429	0.0	73.8526	38.6732	308.5362	128.2966	22.0	19.3428	50.997	0.0	0.0
K07098	uncharacterized protein	831.8753	1882.1203	3116.0631	1510.8635	1002.9913	735.3865	1496.7474	1173.3458	4124.2762	1092.2676	787.9508	5074.6977	3679.1975	583.919	1020.5721000000001	189.6264	2498.339	2258.2403	2543.509	1841.0128	683.5417	1221.54	1392.3017	664.0813	150.5161
K07099	uncharacterized protein	9.3969	492.5824	406.76329999999996	20.645400000000002	60.1326	17.8381	81.818	169.00310000000002	537.8247	43.4001	8.5654	259.9189	387.235	7.0	344.6334	14.9705	110.1003	0.0	117.74029999999999	84.95129999999999	84.1649	0.0	296.9634	13.8043	0.0
K07100	putative phosphoribosyl transferase	77.7586	5.124	44.3433	356.4778	30.9516	52.2958	285.9744	5.653	39.6348	65.9894	96.26079999999999	404.6586	15.3146	0.0	39.0458	0.0	40.3119	203.635	126.0322	161.8348	21.7634	8.5498	30.0	0.0	0.0
K07101	uncharacterized protein	109.26339999999999	23.6785	585.608	251.3331	191.8075	246.156	160.0984	114.5774	1116.05	641.6923999999999	185.0376	892.518	1486.0266	119.5254	129.6584	19.0	542.6453	679.6807	792.9893	690.4743	247.8745	234.0688	85.6918	11.5926	6.1296
K07102	N-acetylmuramate 1-kinase [EC:2.7.1.221]	133.3083	7.9604	782.1675	277.8139	149.6944	136.7255	354.13	224.28390000000002	750.9390999999999	61.7192	118.6356	1321.8799000000001	1667.2790000000002	136.9778	81.6433	15.6229	569.1809	363.42870000000005	462.2402	822.0174	122.0	170.37810000000002	413.41999999999996	12.1296	0.0
K07104	catechol 2,3-dioxygenase [EC:1.13.11.2]	85.0462	851.9963	550.6763	112.3953	146.98000000000002	73.4745	130.2139	128.4969	368.8149	146.6955	43.2097	160.1523	700.8858	395.0742	356.5795	398.6331	593.2414	302.0824	113.0161	125.45190000000001	169.87969999999999	196.4637	39.7593	32.024100000000004	36.6994
K07105	uncharacterized protein	152.0083	523.9253	892.5795	203.0924	159.443	186.2876	167.77439999999999	175.81539999999998	376.2643	102.715	50.899	592.9984	709.1926	90.6447	339.37239999999997	364.97400000000005	486.5806	326.7755	238.1678	236.2682	222.0632	212.5652	166.0582	47.3421	18.8525
K07106	N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]	151.3735	1380.7015	654.6815	232.0959	194.3229	104.76350000000001	378.0942	218.59109999999998	667.1956	124.82	59.3108	2525.1937	944.6981000000001	381.33529999999996	97.1886	33.1734	902.1247	329.2207	854.4825	344.57	158.7206	271.8803	275.1076	10.695	9.1958
K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	714.6713	1629.5499	2839.7392	2166.874	1003.6377	881.9853	2134.4592	1790.2764	3163.884	622.6297	1049.4905	7251.1275000000005	5157.7137999999995	631.8702	1327.9741000000001	49.4495	2893.2403	2762.1754	3925.2782	2736.5869	814.198	980.1761	1251.8882	536.9211	72.28609999999999
K07109	uncharacterized protein	17.0	1043.6862	313.33930000000004	46.0	114.2724	14.0	104.8907	192.3871	323.7044	52.0	5.4098	366.2764	516.4972	262.5312	16.5574	6.631	141.4089	92.1366	351.7051	102.0985	59.0	58.0	102.7166	15.0824	5.8138
K07110	XRE family transcriptional regulator, fatty acid utilization regulator	19.5459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.077	0.0	0.0	0.0	20.7733	0.0	17.6158	0.0	0.0	0.0	12.2973	0.0
K07112	uncharacterized protein	362.9765	2194.797	498.7292	301.703	215.4921	276.3298	302.6886	415.4019	1197.2794000000001	138.9271	160.3798	1253.982	2630.7990999999997	794.1224	378.8046	6.2818	395.91610000000003	381.9234	1623.9604	646.4643	207.7399	567.8157	263.9715	120.6038	163.4291
K07113	UPF0716 protein FxsA	134.1132	0.0	426.7051	410.75919999999996	9.8739	429.4372	96.50800000000001	507.4612	430.9731	0.0	210.3472	552.8784	1594.7135	196.9953	17.0	37.5577	195.69920000000002	657.8226	756.5727	709.6763	105.0	409.33869999999996	4.1538	8.6272	3.2623
K07114	Ca-activated chloride channel homolog	386.8011	7.6195	1193.2866999999999	1895.9844	268.2631	695.6650999999999	589.0227	1075.5218	1458.9379000000001	114.0	976.0655	4254.1964	3468.5878	246.107	157.6959	6.6929	946.3287	1702.3798	1829.9106	2240.6753	235.3264	654.4086	665.6407	19.7277	0.0
K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	119.0724	215.3832	626.3158	386.81280000000004	124.02600000000001	202.3734	211.7305	354.90520000000004	483.2613	51.5402	123.8983	811.9345	1686.9509	403.9887	21.1312	33.2093	319.1813	654.1661	1166.1652	844.0439	164.5591	347.5713	186.8896	8.6045	13.2636
