KO_ID	KO_function	SRS017381	SRS017387	SRS017439	SRS017445	SRS017511	SRS017533	SRS017634	SRS017691	SRS017713	SRS017751	SRS017757	SRS017808	SRS017814	SRS018055	SRS018061	SRS018145	SRS018157	SRS018300	SRS018337	SRS018357	SRS018394	SRS018439	SRS018479	SRS018501
K12934	anthocyanin 5-O-glucoside-6'''-O-malonyltransferase [EC:2.3.1.172]	0.0	0.0	5.41	40.4136	31.744500000000002	7.1836	0.0	52.6667	0.0	175.5106	46.0	38.4133	0.0	0.0	0.0	67.5651	31.0381	39.987700000000004	0.0	17.4314	45.796899999999994	51.5552	109.044	37.0
K12935	anthocyanin 5-O-glucoside-4'''-O-malonyltransferase [EC:2.3.1.214]	8.8623	0.0	0.0	0.0	0.0	0.0	0.0	29.8935	35.1254	0.0	36.592	29.443399999999997	0.0	0.0	0.0	7.6389	52.1736	9.5983	9.1759	73.6821	0.0	13.1739	14.6446	11.0733
K12936	anthocyanin 5-aromatic acyltransferase [EC:2.3.1.153]	0.0	0.0	16.0	112.87809999999999	73.6171	9.6123	23.462	36.637100000000004	0.0	47.6012	192.3518	0.0	10.5251	0.0	43.0	0.0	73.2787	0.0	0.0	19.2003	28.9071	219.2682	324.99440000000004	603.8652
K12937	cyanidin-3-O-glucoside 2''-O-glucuronosyltransferase [EC:2.4.1.254]	38.5242	0.0	141.6813	19.0787	24.5583	19.7349	0.0	0.0	0.0	9.9116	2.715	15.5182	0.0	0.0	0.0	15.4889	0.0	360.2995	48.0492	46.3284	8.7803	69.7695	90.6653	0.0
K12939	anthocyanin 3'-O-beta-glucosyltransferase [EC:2.4.1.238]	127.7128	9.7024	323.0272	68.3598	68.6349	68.47359999999999	19.9629	0.0	24.773300000000003	97.96839999999999	115.9625	175.7824	0.0	112.9628	10.2765	498.4949	0.0	1034.3898	0.0	212.55159999999998	113.75269999999999	284.4753	58.1756	169.9265
K12940	aminobenzoyl-glutamate utilization protein A	139.1021	9.5081	128.3912	71.9144	29.473399999999998	152.528	9.6135	121.3639	63.264399999999995	176.649	174.95340000000002	243.825	0.0	214.1695	39.522099999999995	1777.6343000000002	123.2241	821.5945	188.7299	337.86310000000003	207.1453	1072.3488	146.301	440.9816
K12941	aminobenzoyl-glutamate utilization protein B	56.7192	8.0368	22.5952	7.584	0.0	0.0	0.0	0.0	13.813	35.2196	0.0	158.4526	0.0	22.8717	0.0	200.0276	4.687	114.2808	0.0	84.22659999999999	0.0	108.9957	0.0	47.0453
K12942	aminobenzoyl-glutamate transport protein	332.3671	27.861	300.3346	149.8785	184.2821	89.1194	73.759	268.2016	8.3427	16.623	404.1164	248.4522	0.0	115.9395	0.0	97.2712	234.3939	1106.4014	4.8385	53.913199999999996	118.08850000000001	9.2519	204.5884	310.1672
K12943	lipoprotein YgeR	0.0	0.0	0.0	33.9145	30.15	0.0	4.0088	34.2801	0.0	0.0	236.4488	0.0	0.0	0.0	14.0508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.5426	278.5238
K12944	nucleoside triphosphatase [EC:3.6.1.-]	0.0	0.0	0.0	60.7336	28.2783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	26.9866	31.6362
K12945	GDP-mannose pyrophosphatase NudK [EC:3.6.1.-]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0
K12950	manganese-transporting P-type ATPase C [EC:7.2.2.22]	112.0078	16.2965	142.34539999999998	61.5107	102.7589	71.3587	48.655100000000004	65.4829	0.0	77.207	248.9993	169.4376	12.1009	91.8074	0.0	431.1339	172.9506	865.365	0.0	166.5788	182.60309999999998	201.09120000000001	109.34530000000001	369.5864
K12952	cation-transporting P-type ATPase E [EC:7.2.2.-]	188.18869999999998	29.4917	605.2412	411.1891	649.643	1025.287	179.8861	271.2044	603.6238	75.8999	575.2488	625.9697	441.3243	359.4731	323.6402	1075.2219	490.6356	384.9501	659.0358	447.7743	300.954	272.9621	2145.9659	360.3602
K12954	cation-transporting P-type ATPase G [EC:7.2.2.-]	64.4384	0.0	58.1916	150.7659	228.87509999999997	0.0	92.11840000000001	180.0149	24.4802	21.422	181.6131	79.557	338.5673	51.6646	110.738	0.0	315.6159	0.0	14.6681	67.4572	246.21800000000002	63.738	600.165	0.0
K12960	5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]	193.0037	33.1445	304.7514	82.6651	383.87379999999996	246.7952	31.5858	233.0932	225.4647	73.044	409.8056	74.2848	122.8611	218.49099999999999	134.5669	873.4826999999999	111.4466	481.4918	293.95799999999997	254.3763	275.6383	458.7027	453.9034	373.1012
K12962	undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.3994
K12963	undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0
K12970	Murid betaherpesvirus 1 ribonucleoside-diphosphate reductase [EC:1.17.4.1]	513.4256	23.4844	1050.2078000000001	180.125	262.4888	122.0992	24.2471	228.8591	263.4346	210.1539	936.3831	21.536900000000003	209.892	78.47489999999999	41.6142	431.1007	802.9879999999999	487.4701	143.5606	441.4095	319.3349	48.2053	1047.3371	517.4905000000001
K12971	interferon-activable protein 202	0.0	15.4386	0.0	11.1393	12.224	0.0	9.4901	43.501	0.0	0.0	0.0	4.4859	0.0	20.5535	0.0	0.0	0.0	0.0	7.1214	0.0	0.0	0.0	0.0	5.7273
K12973	lipid IVA palmitoyltransferase [EC:2.3.1.251]	0.0	0.0	0.0	13.6951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1091	3.1729
K12975	KDO II ethanolaminephosphotransferase [EC:2.7.8.42]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.2807
K12976	lipid A 3-O-deacylase [EC:3.1.1.-]	10.1574	7.3478	23.4586	0.0	13.706800000000001	60.7342	23.9416	97.32900000000001	0.0	0.0	141.292	0.0	0.0	8.0827	0.0	66.5896	7.5348	37.294	15.9787	11.7313	3.4235	0.0	184.9226	502.37559999999996
K12977	lipid A 1-phosphatase [EC:3.1.3.-]	0.0	0.0	0.0	0.0	0.0	6.7068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K12979	beta-hydroxylase [EC:1.14.11.-]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	166.2833
K12981	KDO transferase III [EC:2.4.99.-]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0869
K12982	heptosyltransferase I [EC:2.4.-.-]	333.6905	0.0	1028.9488	1272.303	59.1678	197.435	0.0	98.11770000000001	235.7253	202.1089	176.8471	270.2888	284.42990000000003	226.6411	492.1575	1082.8868	411.12829999999997	172.40339999999998	196.02089999999998	603.7758	119.2003	343.14959999999996	23.7036	53.4366
K12984	(heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]	302.4713	0.0	391.67990000000003	1716.9277	47.863	114.6074	3.8063	106.57839999999999	160.4638	290.6931	363.0502	497.361	338.3385	203.76279999999997	505.8601	1190.0949	477.5384	468.1454	273.2124	798.4468	183.529	83.0672	149.3465	66.6996
K12986	1,5-rhamnosyltransferase [EC:2.4.1.-]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.9701
K12990	rhamnosyltransferase [EC:2.4.1.-]	40.2492	10.4045	0.0	194.09199999999998	60.569100000000006	0.0	0.0	13.3805	16.3479	0.0	6.697	3.4835	23.8927	0.0	95.28139999999999	0.0	88.6358	360.0247	0.0	312.44919999999996	186.4719	47.5246	108.269	0.0
K12991	rhamnosyltransferase [EC:2.4.1.-]	49.1151	0.0	46.8017	0.0	9.0607	330.758	0.0	0.0	73.6324	16.0787	0.0	78.7483	0.0	76.4119	0.0	0.0	0.0	82.6645	0.0	64.9276	0.0	92.9207	39.0207	89.94139999999999
K12992	O-antigen biosynthesis alpha-1,3-rhamnosyltransferase [EC:2.4.1.377]	118.1401	0.0	0.0	0.0	0.0	39.7828	0.0	42.2208	120.0398	0.0	10.8442	6.5426	277.9202	184.4495	0.0	60.9699	21.9838	0.0	0.0	11.5071	0.0	4.9686	0.0	55.0183
K12996	rhamnosyltransferase [EC:2.4.1.-]	0.0	0.0	151.6457	176.32399999999998	173.6793	333.8277	7.258	47.4066	52.9904	0.0	21.8645	95.8597	56.184	149.9602	122.06549999999999	614.3702	78.1236	315.1684	141.2466	119.3753	138.2831	121.10249999999999	17.2689	13.3481
K12997	rhamnosyltransferase [EC:2.4.1.-]	25.0528	0.0	93.0501	91.75479999999999	61.086200000000005	39.0	0.0	16.8333	67.4678	6.9119	8.5844	173.6001	0.0	50.586	52.0	425.9153	36.6357	122.8174	92.0	60.6984	65.9509	23.1993	14.0	0.0
K12998	glucosyltransferase [EC:2.4.1.-]	0.0	0.0	8.0719	31.1739	19.3044	77.7894	0.0	0.0	77.9156	0.0	0.0	71.7169	0.0	16.6844	0.0	26.6466	28.0213	123.6948	0.0	55.2647	0.0	21.1078	0.0	40.0149
K12999	glucosyltransferase [EC:2.4.1.-]	14.2406	0.0	68.2156	156.8084	114.8432	304.553	6.0661	52.6841	117.7423	20.6192	76.32119999999999	86.6792	79.68889999999999	80.7541	118.8191	372.3582	94.36789999999999	241.747	195.1249	125.3314	133.2681	79.02369999999999	41.1178	84.9432
K13002	glycosyltransferase [EC:2.4.1.-]	124.90559999999999	18.0357	87.0	0.0	35.1546	80.5701	16.5736	67.1731	25.376600000000003	21.1614	109.8942	314.65680000000003	0.0	78.0882	0.0	155.5947	51.3489	186.6721	6.3929	457.3385	16.1151	301.0061	134.8996	484.0222
K13007	glycosyltransferase WbpL [EC:2.4.1.-]	0.0	0.0	0.0	229.0746	49.0298	0.0	0.0	0.0	0.0	0.0	91.6801	0.0	53.1014	0.0	79.1357	0.0	36.9418	0.0	0.0	0.0	95.4944	0.0	69.25880000000001	85.5404
K13008	O-antigen polymerase [EC:2.4.99.27]	60.0088	10.0425	305.03589999999997	149.2862	181.1829	183.02040000000002	22.920299999999997	63.4337	116.1357	49.0	80.7654	118.0265	85.2065	38.2301	52.3658	232.83180000000002	52.171099999999996	162.2031	150.9056	112.3068	125.62830000000001	119.16829999999999	33.3186	1117.5240999999999
K13010	perosamine synthetase [EC:2.6.1.102]	19.073999999999998	0.0	100.8887	205.3961	129.6744	141.6876	18.3213	432.3938	24.9388	12.0157	158.9083	64.1054	13.4579	81.956	42.5888	233.344	166.49450000000002	152.2502	8.0959	24.6749	54.448	122.2634	446.2127	173.1932
K13012	O-antigen biosynthesis protein WbqP	8.6988	0.0	7.9669	148.3421	98.0628	8.3893	13.0	141.6278	10.7973	0.0	113.26339999999999	37.5153	114.2261	0.0	53.0	10.7314	201.86399999999998	28.983	123.0	6.7318	126.6459	10.6047	270.038	0.0
K13014	undecaprenyl phosphate-alpha-L-ara4FN deformylase [EC:3.5.1.-]	0.0	6.655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0
K13015	UDP-N-acetyl-D-glucosamine dehydrogenase [EC:1.1.1.136]	331.0301	12.1104	349.5948	143.0124	20.401	76.0	0.0	86.53020000000001	757.9205	672.0572999999999	234.2331	217.6491	0.0	489.2401	32.097899999999996	119.5817	231.2901	46.472	20.4396	255.35350000000003	0.0	1124.5151	234.31980000000001	166.0
K13016	UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC:1.1.1.335]	0.0	28.1943	0.0	36.8755	41.1195	4.0244	39.7701	74.459	3.619	0.0	22.0858	0.0	7.3525	0.0	68.3534	10.3137	110.9473	16.2805	0.0	0.0	45.308099999999996	0.0	62.8813	0.0
K13017	UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [EC:2.6.1.98]	0.0	39.909499999999994	41.278	340.9676	272.0206	7.1489	41.414	411.7434	0.0	13.7796	496.47540000000004	0.0	91.9899	23.0	311.8698	50.7072	532.0701	276.8825	0.0	18.0	672.2685	199.2236	484.3174	34.0
K13018	UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase [EC:2.3.1.201]	64.2784	62.3508	85.8845	472.753	232.83870000000002	287.4433	47.0294	278.33660000000003	91.3732	0.0	619.3389	90.7177	44.4273	56.5096	309.7195	104.1	265.3639	118.0858	80.49380000000001	54.4276	262.00919999999996	22.0051	709.1819	119.056
K13019	UDP-GlcNAc3NAcA epimerase [EC:5.1.3.23]	9.1362	27.842599999999997	12.0	175.2051	79.3756	0.0	26.0	57.933299999999996	0.0	0.0	125.17150000000001	12.977	66.869	0.0	70.27369999999999	19.2693	90.1035	58.9072	0.0	0.0	128.8959	11.7978	102.4699	19.0
K13020	UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC:1.1.1.335]	91.2428	10.1193	197.4687	135.4977	95.8363	4.9028	15.6136	218.21970000000002	9.878499999999999	43.2586	267.9397	64.16159999999999	109.29249999999999	74.0872	120.1963	542.3252	203.252	587.1602	4.5741	25.1543	206.7002	53.0533	232.5674	109.31700000000001
K13021	MFS transporter, ACS family, tartrate transporter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.34620000000001
K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]	1083.6151	119.9016	1761.4784	2242.1830999999997	1201.9919	1312.4256	347.0954	1197.6459	1923.6305	961.8452	2507.3938	1688.6873	1259.3052	1449.5656000000001	808.2153	2699.5989999999997	2275.6224	2291.4792	951.7306	2155.2010999999998	1700.9953	2912.5287	2989.718	1967.0355
K13043	N-succinyl-L-ornithine transcarbamylase [EC:2.1.3.11]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9751	0.0	0.0	51.168499999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0478	0.0
K13049	carboxypeptidase PM20D1 [EC:3.4.17.-]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.3976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0676	0.0
K13051	L-asparaginase / beta-aspartyl-peptidase [EC:3.5.1.1 3.4.19.5]	15.3734	0.0	0.0	0.0	6.4901	0.0	0.0	0.0	0.0	0.0	17.7514	0.0	0.0	0.0	0.0	0.0	0.0	60.2094	7.1031	12.2582	0.0	32.762	19.5293	13.9615
K13052	cell division protein DivIC	381.15319999999997	35.4679	807.8673	553.8612	470.89549999999997	1354.6607	92.95139999999999	493.1679	661.4391	199.9932	632.8832	1166.9365	261.6009	479.2185	191.9439	1487.7589	698.8846	1647.9462	292.8993	1390.9394	676.4496	1166.6641	529.6183	1187.2977
K13053	cell division inhibitor SulA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0
K13057	trehalose synthase [EC:2.4.1.245]	0.0	9.4573	29.7612	43.1907	39.2187	31.8142	48.564	82.4602	57.6472	0.0	107.8362	29.5983	0.0	0.0	25.543	41.3072	14.8498	51.7807	211.6541	12.4702	27.4319	11.1838	368.2734	30.6781
K13063	2-amino-4-deoxychorismate synthase [EC:2.6.1.86]	0.0	0.0	0.0	268.0484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0503	0.0	0.0	0.0
K13070	momilactone-A synthase [EC:1.1.1.295]	276.62	5.3673	203.0199	388.5652	202.1075	739.9063	91.7017	135.3394	239.9495	54.3628	291.5108	118.52740000000001	459.08399999999995	118.6219	154.7695	426.2001	406.98969999999997	116.90119999999999	75.8627	83.0581	200.1618	231.2434	160.4313	103.2733
K13075	N-acyl homoserine lactone hydrolase [EC:3.1.1.81]	55.7671	0.0	601.6974	777.1256	576.4209	375.2414	129.8499	212.136	191.03660000000002	141.6915	481.33729999999997	449.5447	492.2906	188.8726	294.0635	1020.9635000000001	473.003	919.6467	733.7966	235.2687	745.6488999999999	374.8922	338.3687	114.5658
K13078	chalcononaringenin 2'-O-glucosyltransferase [EC:2.4.1.-]	0.0	3.0397	10.9847	130.5304	31.5089	63.4327	27.2277	57.4667	0.0	22.0	19.6917	27.8684	5.9013	17.0	0.0	0.0	108.7174	0.0	13.838000000000001	90.9497	58.3447	20.1374	6.2043	9.7778
K13079	aureusidin synthase [EC:1.21.3.6]	0.0	8.3455	0.0	0.0	57.781099999999995	0.0	19.331200000000003	249.4218	0.0	12.5421	48.6957	48.3013	5.9454	0.0	0.0	38.0375	132.1698	78.1139	12.0155	0.0	65.5889	23.384	7.3768	7.0962
K13230	2,4,7-trihydroxy-1,4-benzoxazin-3-one-glucoside 7-O-methyltransferase [EC:2.1.1.241]	0.0	0.0	14.1815	91.12790000000001	20.6128	119.315	3.3114	43.360299999999995	0.0	106.185	133.6395	197.1259	168.7491	96.9524	13.6861	0.0	62.6082	12.7449	0.0	113.5913	0.0	174.8029	65.6695	0.0
K13231	pinosylvin synthase [EC:2.3.1.146]	5.2886	5.9854	47.7193	90.8485	41.1327	241.9856	32.7879	19.8882	0.0	4.9757	55.7975	155.9305	96.0446	8.7105	6.612	4.4934	55.5973	76.17	0.0	97.8617	39.063900000000004	71.9477	5.7238	69.99340000000001
K13235	UDP-glucose glucosyltransferase [EC:2.4.1.-]	15.2115	0.0	5.0573	57.7781	40.9022	0.0	14.5093	0.0	15.9677	101.19	51.4959	23.6774	0.0	3.3151	0.0	10.8136	55.4962	17.0358	0.0	27.262	0.0	34.759100000000004	17.5703	81.5295
K13244	c-di-GMP-specific phosphodiesterase [EC:3.1.4.52]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.4371
K13252	putrescine carbamoyltransferase [EC:2.1.3.6]	10.5897	0.0	24.2623	22.7211	0.0	15.6943	0.0	10.9169	0.0	0.0	5.9717	15.0688	0.0	0.0	0.0	16.8994	28.0	25.9369	0.0	9.9241	0.0	0.0	0.0	0.0
K13256	protein PsiE	396.67240000000004	0.0	754.8226	1561.4165999999998	211.5143	425.63	0.0	73.7694	447.6636	474.2191	260.28639999999996	1115.0607	273.331	452.6576	470.1941	1468.8686	456.96909999999997	695.2479999999999	252.1041	1073.4664	390.3445	886.5147	134.1599	455.2271
K13270	flavonol 3-sulfotransferase [EC:2.8.2.25]	0.0	0.0	0.0	0.0	6.0273	0.0	0.0	7.8876	71.8259	9.8927	0.0	36.0	6.2518	0.0	0.0	12.72	0.0	3.4006	0.0	6.0603	0.0	6.4822	13.2186	0.0
K13271	flavonol 4'-sulfotransferase [EC:2.8.2.27]	10.3201	0.0	21.4788	24.4139	56.4884	24.3649	6.9278	19.353099999999998	117.9544	31.0944	0.0	65.8921	8.6598	7.8632	0.0	70.6314	74.3235	231.7842	71.0	4.0877	55.0	13.5039	291.1207	0.0
K13274	cell wall-associated protease [EC:3.4.21.-]	0.0	0.0	7.768	158.2897	100.5762	0.0	18.7333	218.1797	0.0	9.2039	270.6116	0.0	32.1587	10.5576	71.263	35.6269	298.4038	194.44819999999999	7.0031	12.3153	373.96149999999994	101.5806	151.37030000000001	0.0
K13280	signal peptidase I [EC:3.4.21.89]	0.0	0.0	41.0161	13.2404	115.6966	2.823	0.0	74.4466	0.0	4.056	44.4617	50.9217	43.0	3.4054	0.0	181.476	163.4522	124.88239999999999	10.052	22.9598	33.569	43.5323	397.5223	0.0
K13283	ferrous-iron efflux pump FieF	67.3215	80.6074	159.1314	731.8581	518.3961	392.32219999999995	137.1582	578.08	268.8256	27.595399999999998	997.9108	232.5324	228.5709	185.51500000000001	319.8136	405.5846	1223.0596	618.4751	462.79970000000003	265.3872	886.4569	276.072	1449.6459	441.295
K13288	oligoribonuclease [EC:3.1.-.-]	604.9653999999999	23.9157	1428.3342	2919.1914	964.8859	970.3903	354.4583	965.8315	1150.1038	1045.6448	1653.2421	1271.2703000000001	1135.0502	840.3447	711.664	1756.6817	1380.7243	695.3521	843.4250000000001	1235.8904	829.2243	1581.7233	2855.371	719.7385
K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	1381.4455	207.68519999999998	3656.9085999999998	2834.2626	1584.7024	1950.7902	470.264	1773.5421	1589.5737000000001	1151.9769000000001	2892.5086	2643.899	1395.1779000000001	1554.8056000000001	944.4794	3403.2325	2845.2243	2986.268	1021.6382	2713.8951	2111.3944	3253.4788	2709.9289	2554.9127
K13306	dTDP-4-dehydro-6-deoxyglucose reductase [EC:1.1.1.266]	1030.2718	290.7054	2041.9467	1639.5777	2410.5139	1521.8895	574.9681	1886.6864	571.4791	642.9355	2242.6723	1909.3091	1219.8493	936.9566	688.4368999999999	4722.1283	2683.0012	3878.6772	874.2538999999999	2273.7745	1971.2286	1774.0471	2935.6374	2534.4486
K13317	NDP-4-keto-2,6-dideoxyhexose 3-C-methyltransferase [EC:2.1.1.-]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.8469	0.0
K13319	4-ketoreductase	246.4255	38.102000000000004	459.0667	813.2931	619.2874	244.969	405.3324	612.2549	39.5555	108.59280000000001	1050.3323	629.0754	830.188	247.3032	196.2372	1124.2971	695.0966	1011.2448	101.8514	465.4953	476.1433	283.7856	3552.2837	502.8058
K13320	L-olivosyl-oleandolide 3-O-methyltransferase [EC:2.1.1.239]	0.0	0.0	21.059	44.429199999999994	34.169799999999995	11.0113	17.8777	77.529	64.7731	0.0	102.6178	55.3016	0.0	0.0	0.0	0.0	13.074	33.0188	46.2209	74.1448	18.4477	5.6457	150.38400000000001	36.5751
K13322	dTDP-4-keto-6-deoxyhexose 4-ketoreductase	7.3137	0.0	14.814499999999999	17.3569	5.0539	104.6318	11.8567	132.82319999999999	5.2027	2.5564	0.0	37.915	0.0	268.65409999999997	29.2613	90.818	157.6759	0.0	0.0	130.97889999999998	45.2658	210.5676	65.6589	0.0
K13332	N,N-dimethyltransferase	131.5463	31.9277	701.6665	652.4256	989.9706	775.535	216.9604	1201.0166	580.7988	47.1918	1114.7779	259.2952	348.4044	232.5728	207.0833	752.3140999999999	1117.1816000000001	611.6373	215.1428	312.4097	1153.3964	266.7473	1082.3213	401.4776
K13356	alcohol-forming fatty acyl-CoA reductase [EC:1.2.1.84]	0.0	0.0	0.0	125.07400000000001	72.9022	0.0	0.0	8.8429	0.0	0.0	22.0	0.0	0.0	0.0	38.0	0.0	44.5587	0.0	0.0	0.0	27.9643	0.0	58.9584	0.0
K13371	aralkylamine dehydrogenase light chain [EC:1.4.9.2]	0.0	0.0	12.0667	0.0	50.1688	0.0	0.0	51.1637	0.0	0.0	0.0	0.0	30.798000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0936	12.8753
K13378	NADH-quinone oxidoreductase subunit C/D [EC:7.1.1.2]	155.8164	39.1581	147.3212	0.0	71.7488	81.074	40.4747	168.0276	55.4648	10.8064	263.0254	150.1607	0.0	47.5227	0.0	310.7894	93.0912	362.871	9.385100000000001	408.1462	28.1359	443.0241	397.2283	787.351
K13387	berbamunine synthase [EC:1.14.19.66]	10.1808	9.1542	35.3664	0.0	16.622	30.4346	0.0	0.0	36.4354	9.821200000000001	0.0	42.2689	0.0	70.1095	0.0	24.0223	22.6169	77.0084	0.0	30.9972	0.0	20.2391	0.0	28.0
K13389	(S)-corytuberine synthase [EC:1.14.19.51]	54.7017	3.7569	31.5361	0.0	17.7739	0.0	5.173	45.3431	0.0	0.0	121.4451	13.2021	86.1	52.900999999999996	0.0	57.6298	7.4315	19.0	0.0	25.1283	5.1293	181.2869	5.4118	14.9425
K13398	columbamine O-methyltransferase [EC:2.1.1.118]	0.0	18.0	0.0	0.0	24.857	0.0	29.8571	96.0894	0.0	0.0	39.7539	3.582	0.0	0.0	0.0	4.2413	45.2721	0.0	7.1685	0.0	0.0	9.3722	0.0	3.6796
K13400	secologanin synthase [EC:1.14.19.62]	0.0	0.0	17.4025	10.0903	0.0	0.0	0.0	93.99879999999999	0.0	0.0	16.7463	7.2087	0.0	0.0	0.0	0.0	27.7546	7.4601	0.0	9.923	6.641	0.0	0.0	0.0
K13405	(S)-N-methylcoclaurine 3'-hydroxylase	16.5269	4.4343	52.080799999999996	22.0035	6.7521	5.5201	0.0	0.0	0.0	31.543799999999997	9.569	12.1534	0.0	8.027	14.8881	0.0	0.0	35.0	0.0	41.6594	0.0	0.0	62.6881	72.5381
K13406	flavanone 2-hydroxylase [EC:1.14.14.162]	31.0	0.0	24.785	99.4717	43.1622	26.3647	6.2785	113.6241	0.0	22.104999999999997	36.512100000000004	22.7129	24.8952	4.0741	13.0	158.2365	66.3058	77.0	2.4701	134.905	150.33180000000002	57.662800000000004	70.8908	52.63699999999999
K13408	membrane fusion protein	0.0	0.0	5.8509	189.79160000000002	11.9264	0.0	0.0	43.4569	13.2046	0.0	85.5046	0.0	65.50919999999999	0.0	29.0	0.0	264.0209	0.0	0.0	0.0	42.7251	0.0	82.0394	0.0
K13409	ATP-binding cassette, subfamily B, bacterial CvaB/MchF/RaxB	0.0	0.0	0.0	202.3072	0.0	0.0	0.0	46.126900000000006	0.0	0.0	75.4303	0.0	52.0545	0.0	28.0	0.0	234.2547	0.0	0.0	0.0	25.9654	0.0	89.68310000000001	0.0
K13421	uridine monophosphate synthetase [EC:2.4.2.10 4.1.1.23]	7.4242	0.0	18.496	55.778	28.8242	10.0	0.0	26.659	0.0	5.3223	18.3547	6.1172	24.8308	0.0	26.7392	36.6183	142.3259	17.0	0.0	16.5839	98.1973	8.3692	10.7119	0.0
K13437	receptor kinase-like protein	23.1549	0.0	65.8923	0.0	82.3946	19.7602	94.9278	0.0	0.0	19.4608	177.3747	30.9089	342.0281	124.8162	65.9915	22.4526	18.6728	197.87269999999998	237.7515	158.2526	34.9698	7.3257	399.62919999999997	0.0
K13440	cysteine protease avirulence protein AvrPphB [EC:3.4.22.-]	0.0	0.0	0.0	40.2493	105.7063	0.0	0.0	164.0982	0.0	0.0	221.6554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.788899999999998	0.0	0.0	4.9116
